seq1,seq2,name_name_jac_qgm_3_qgm_3
drink-los (los angeles),drink-los angeles (los angeles),0.9583333333333334
drink-los angeles (los angeles),drink-los (los angeles),0.9583333333333334
anna s thai mix grill,anna s thai mix grill,1.0
anna s thai mix grill,anna s thai mix grill,1.0
anna s thai mix grill (new york),anna s thai mix grill (new york),1.0
anna s thai mix grill (new york),anna s thai mix grill (new york),1.0
anna s thai mix grill (new york city),anna s thai mix grill (new york city),1.0
anna s thai mix grill (new york city),anna s thai mix grill (new york city),1.0
anna s thai mix grill (los angeles),anna s thai mix grill (los angeles),1.0
anna s thai mix grill (los angeles),anna s thai mix grill (los angeles),1.0
anna s thai mix grill (californian),anna s thai mix grill (californian),1.0
anna s thai mix grill (californian),anna s thai mix grill (californian),1.0
anna s thai mix grill (las vegas),anna s thai mix grill (las vegas),1.0
anna s thai mix grill (las vegas),anna s thai mix grill (las vegas),1.0
restaurante y pupuseria (new york),restaurante y pupuseria la (new york),0.9230769230769232
restaurante y pupuseria la (new york),restaurante y pupuseria (new york),0.9230769230769232
restaurante y pupuseria (new york city),restaurante y pupuseria la (new york city),0.9318181818181818
restaurante y pupuseria la (new york city),restaurante y pupuseria (new york city),0.9318181818181818
restaurante y pupuseria (los angeles),restaurante y pupuseria la (los angeles),0.9285714285714286
restaurante y pupuseria la (los angeles),restaurante y pupuseria (los angeles),0.9285714285714286
restaurante y pupuseria (californian),restaurante y pupuseria la (californian),0.9285714285714286
restaurante y pupuseria la (californian),restaurante y pupuseria (californian),0.9285714285714286
restaurante y pupuseria (las vegas),restaurante y pupuseria la (las vegas),0.925
restaurante y pupuseria la (las vegas),restaurante y pupuseria (las vegas),0.925
y pupuseria (new york city),y pupuseria la (new york city),0.90625
y pupuseria la (new york city),y pupuseria (new york city),0.90625
y pupuseria (los angeles),y pupuseria la (los angeles),0.9
y pupuseria la (los angeles),y pupuseria (los angeles),0.9
y pupuseria (californian),y pupuseria la (californian),0.9
y pupuseria la (californian),y pupuseria (californian),0.9
pupuseria (new york city),pupuseria la (new york city),0.9
pupuseria la (new york city),pupuseria (new york city),0.9
andiamo - hilton los angeles airport,andiamo - hilton los angeles airport,1.0
andiamo - hilton los angeles airport,andiamo - hilton los angeles airport,1.0
andiamo - hilton los angeles airport (new york),andiamo - hilton los angeles airport (new york),1.0
andiamo - hilton los angeles airport (new york),andiamo - hilton los angeles airport (new york),1.0
andiamo - hilton los angeles airport (new york city),andiamo - hilton los angeles airport (new york city),1.0
andiamo - hilton los angeles airport (new york city),andiamo - hilton los angeles airport (new york city),1.0
andiamo - hilton los angeles airport (los angeles),andiamo - hilton los angeles airport (los angeles),1.0
andiamo - hilton los angeles airport (los angeles),andiamo - hilton los angeles airport (los angeles),1.0
andiamo - hilton los angeles airport (californian),andiamo - hilton los angeles airport (californian),1.0
andiamo - hilton los angeles airport (californian),andiamo - hilton los angeles airport (californian),1.0
andiamo - hilton los angeles airport (las vegas),andiamo - hilton los angeles airport (las vegas),1.0
andiamo - hilton los angeles airport (las vegas),andiamo - hilton los angeles airport (las vegas),1.0
andiamo - hilton los (los angeles),andiamo - hilton los angeles (los angeles),0.9714285714285714
andiamo - hilton los angeles (los angeles),andiamo - hilton los (los angeles),0.9714285714285714
- hilton los (los angeles),- hilton los angeles (los angeles),0.9629629629629628
- hilton los angeles (los angeles),- hilton los (los angeles),0.9629629629629628
hilton los (los angeles),hilton los angeles (los angeles),0.96
hilton los angeles (los angeles),hilton los (los angeles),0.96
los (los angeles),los angeles (los angeles),0.9444444444444444
los angeles (los angeles),los (los angeles),0.9444444444444444
natalee thai,natalee thai,1.0
natalee thai,natalee thai,1.0
natalee thai (new york),natalee thai (new york),1.0
natalee thai (new york),natalee thai (new york),1.0
natalee thai (new york city),natalee thai (new york city),1.0
natalee thai (new york city),natalee thai (new york city),1.0
natalee thai (los angeles),natalee thai (los angeles),1.0
natalee thai (los angeles),natalee thai (los angeles),1.0
natalee thai (californian),natalee thai (californian),1.0
natalee thai (californian),natalee thai (californian),1.0
natalee thai (las vegas),natalee thai (las vegas),1.0
natalee thai (las vegas),natalee thai (las vegas),1.0
vim thai-chinese,vim thai-chinese,1.0
vim thai-chinese,vim thai-chinese,1.0
vim thai-chinese (new york),vim thai-chinese (new york),1.0
vim thai-chinese (new york),vim thai-chinese (new york),1.0
vim thai-chinese (new york city),vim thai-chinese (new york city),1.0
vim thai-chinese (new york city),vim thai-chinese (new york city),1.0
vim thai-chinese (los angeles),vim thai-chinese (los angeles),1.0
vim thai-chinese (los angeles),vim thai-chinese (los angeles),1.0
vim thai-chinese (californian),vim thai-chinese (californian),1.0
vim thai-chinese (californian),vim thai-chinese (californian),1.0
vim thai-chinese (las vegas),vim thai-chinese (las vegas),1.0
vim thai-chinese (las vegas),vim thai-chinese (las vegas),1.0
ocean seafood,ocean seafood,1.0
ocean seafood,ocean seafood,1.0
ocean seafood (new york),ocean seafood (new york),1.0
ocean seafood (new york),ocean seafood (new york),1.0
ocean seafood (new york city),ocean seafood (new york city),1.0
ocean seafood (new york city),ocean seafood (new york city),1.0
ocean seafood (los angeles),ocean seafood (los angeles),1.0
ocean seafood (los angeles),ocean seafood (los angeles),1.0
ocean seafood (californian),ocean seafood (californian),1.0
ocean seafood (californian),ocean seafood (californian),1.0
ocean seafood (las vegas),ocean seafood (las vegas),1.0
ocean seafood (las vegas),ocean seafood (las vegas),1.0
el nica,el nica,1.0
el nica,el nica,1.0
el nica (new york),el nica (new york),1.0
el nica (new york),el nica (new york),1.0
el nica (new york city),el nica (new york city),1.0
el nica (new york city),el nica (new york city),1.0
el nica (los angeles),el nica (los angeles),1.0
el nica (los angeles),el nica (los angeles),1.0
el nica (californian),el nica (californian),1.0
el nica (californian),el nica (californian),1.0
el nica (las vegas),el nica (las vegas),1.0
el nica (las vegas),el nica (las vegas),1.0
rincon oaxaqueno,rincon oaxaqueno,1.0
rincon oaxaqueno,rincon oaxaqueno,1.0
rincon oaxaqueno (new york),rincon oaxaqueno (new york),1.0
rincon oaxaqueno (new york),rincon oaxaqueno (new york),1.0
rincon oaxaqueno (new york city),rincon oaxaqueno (new york city),1.0
rincon oaxaqueno (new york city),rincon oaxaqueno (new york city),1.0
rincon oaxaqueno (los angeles),rincon oaxaqueno (los angeles),1.0
rincon oaxaqueno (los angeles),rincon oaxaqueno (los angeles),1.0
rincon oaxaqueno (californian),rincon oaxaqueno (californian),1.0
rincon oaxaqueno (californian),rincon oaxaqueno (californian),1.0
rincon oaxaqueno (las vegas),rincon oaxaqueno (las vegas),1.0
rincon oaxaqueno (las vegas),rincon oaxaqueno (las vegas),1.0
iso fusion,iso fusion,1.0
iso fusion,iso fusion,1.0
iso fusion (new york),iso fusion (new york),1.0
iso fusion (new york),iso fusion (new york),1.0
iso fusion (new york city),iso fusion (new york city),1.0
iso fusion (new york city),iso fusion (new york city),1.0
iso fusion (los angeles),iso fusion (los angeles),1.0
iso fusion (los angeles),iso fusion (los angeles),1.0
iso fusion (californian),iso fusion (californian),1.0
iso fusion (californian),iso fusion (californian),1.0
iso fusion (las vegas),iso fusion (las vegas),1.0
iso fusion (las vegas),iso fusion (las vegas),1.0
gill's indian,gill's indian,1.0
gill's indian,gill's indian,1.0
gill's indian (new york),gill's indian (new york),1.0
gill's indian (new york),gill's indian (new york),1.0
gill's indian (new york city),gill's indian (new york city),1.0
gill's indian (new york city),gill's indian (new york city),1.0
gill's indian (los angeles),gill's indian (los angeles),1.0
gill's indian (los angeles),gill's indian (los angeles),1.0
gill's indian (californian),gill's indian (californian),1.0
gill's indian (californian),gill's indian (californian),1.0
gill's indian (las vegas),gill's indian (las vegas),1.0
gill's indian (las vegas),gill's indian (las vegas),1.0
la solaguena,la solaguena,1.0
la solaguena,la solaguena,1.0
la solaguena (new york),la solaguena (new york),1.0
la solaguena (new york),la solaguena (new york),1.0
la solaguena (new york city),la solaguena (new york city),1.0
la solaguena (new york city),la solaguena (new york city),1.0
la solaguena (los angeles),la solaguena (los angeles),1.0
la solaguena (los angeles),la solaguena (los angeles),1.0
la solaguena (californian),la solaguena (californian),1.0
la solaguena (californian),la solaguena (californian),1.0
la solaguena (las vegas),la solaguena (las vegas),1.0
la solaguena (las vegas),la solaguena (las vegas),1.0
s & g,s & g,1.0
s & g,s & g,1.0
s & g (new york),s & g (new york),1.0
s & g (new york),s & g (new york),1.0
s & g (new york city),s & g (new york city),1.0
s & g (new york city),s & g (new york city),1.0
s & g (los angeles),s & g (los angeles),1.0
s & g (los angeles),s & g (los angeles),1.0
s & g (californian),s & g (californian),1.0
s & g (californian),s & g (californian),1.0
s & g (las vegas),s & g (las vegas),1.0
s & g (las vegas),s & g (las vegas),1.0
usmania fine,usmania fine,1.0
usmania fine,usmania fine,1.0
usmania fine (new york),usmania fine (new york),1.0
usmania fine (new york),usmania fine (new york),1.0
usmania fine (new york city),usmania fine (new york city),1.0
usmania fine (new york city),usmania fine (new york city),1.0
usmania fine (los angeles),usmania fine (los angeles),1.0
usmania fine (los angeles),usmania fine (los angeles),1.0
usmania fine (californian),usmania fine (californian),1.0
usmania fine (californian),usmania fine (californian),1.0
usmania fine (las vegas),usmania fine (las vegas),1.0
usmania fine (las vegas),usmania fine (las vegas),1.0
india house,india house,1.0
india house,india house,1.0
india house (new york),india house (new york),1.0
india house (new york),india house (new york),1.0
india house (new york city),india house (new york city),1.0
india house (new york city),india house (new york city),1.0
india house (los angeles),india house (los angeles),1.0
india house (los angeles),india house (los angeles),1.0
india house (californian),india house (californian),1.0
india house (californian),india house (californian),1.0
india house (las vegas),india house (las vegas),1.0
india house (las vegas),india house (las vegas),1.0
kam fung,kam fung,1.0
kam fung,kam fung,1.0
kam fung (new york),kam fung (new york),1.0
kam fung (new york),kam fung (new york),1.0
kam fung (new york city),kam fung (new york city),1.0
kam fung (new york city),kam fung (new york city),1.0
kam fung (los angeles),kam fung (los angeles),1.0
kam fung (los angeles),kam fung (los angeles),1.0
kam fung (californian),kam fung (californian),1.0
kam fung (californian),kam fung (californian),1.0
kam fung (las vegas),kam fung (las vegas),1.0
kam fung (las vegas),kam fung (las vegas),1.0
hai yen,hai yen,1.0
hai yen,hai yen,1.0
hai yen (new york),hai yen (new york),1.0
hai yen (new york),hai yen (new york),1.0
hai yen (new york city),hai yen (new york city),1.0
hai yen (new york city),hai yen (new york city),1.0
hai yen (los angeles),hai yen (los angeles),1.0
hai yen (los angeles),hai yen (los angeles),1.0
hai yen (californian),hai yen (californian),1.0
hai yen (californian),hai yen (californian),1.0
hai yen (las vegas),hai yen (las vegas),1.0
hai yen (las vegas),hai yen (las vegas),1.0
los hermanos erk,los hermanos erk,1.0
los hermanos erk,los hermanos erk,1.0
los hermanos erk (new york),los hermanos erk (new york),1.0
los hermanos erk (new york),los hermanos erk (new york),1.0
los hermanos erk (new york city),los hermanos erk (new york city),1.0
los hermanos erk (new york city),los hermanos erk (new york city),1.0
los hermanos erk (los angeles),los hermanos erk (los angeles),1.0
los hermanos erk (los angeles),los hermanos erk (los angeles),1.0
los hermanos erk (californian),los hermanos erk (californian),1.0
los hermanos erk (californian),los hermanos erk (californian),1.0
los hermanos erk (las vegas),los hermanos erk (las vegas),1.0
los hermanos erk (las vegas),los hermanos erk (las vegas),1.0
j,j,1.0
j,j,1.0
j & j fish & chicken (new york),j fish & chicken (new york),0.90625
j fish & chicken (new york),j & j fish & chicken (new york),0.90625
j & j fish & chicken (new york city),j fish & chicken (new york city),0.9189189189189191
j fish & chicken (new york city),j & j fish & chicken (new york city),0.9189189189189191
j & j fish & chicken (los angeles),j fish & chicken (los angeles),0.9142857142857144
j fish & chicken (los angeles),j & j fish & chicken (los angeles),0.9142857142857144
j & j fish & chicken (californian),j fish & chicken (californian),0.9142857142857144
j fish & chicken (californian),j & j fish & chicken (californian),0.9142857142857144
j & j fish & chicken (las vegas),j fish & chicken (las vegas),0.9090909090909092
j fish & chicken (las vegas),j & j fish & chicken (las vegas),0.9090909090909092
j (new york),j (new york),1.0
j (new york),j (new york),1.0
j (new york city),j (new york city),1.0
j (new york city),j (new york city),1.0
j (los angeles),j (los angeles),1.0
j (los angeles),j (los angeles),1.0
j (californian),j (californian),1.0
j (californian),j (californian),1.0
j (las vegas),j (las vegas),1.0
j (las vegas),j (las vegas),1.0
sushi 28,sushi 28,1.0
sushi 28,sushi 28,1.0
sushi 28 (new york),sushi 28 (new york),1.0
sushi 28 (new york),sushi 28 (new york),1.0
sushi 28 (new york city),sushi 28 (new york city),1.0
sushi 28 (new york city),sushi 28 (new york city),1.0
sushi 28 (los angeles),sushi 28 (los angeles),1.0
sushi 28 (los angeles),sushi 28 (los angeles),1.0
sushi 28 (californian),sushi 28 (californian),1.0
sushi 28 (californian),sushi 28 (californian),1.0
sushi 28 (las vegas),sushi 28 (las vegas),1.0
sushi 28 (las vegas),sushi 28 (las vegas),1.0
chang's chinese,chang's chinese,1.0
chang's chinese,chang's chinese,1.0
chang's chinese (new york),chang's chinese (new york),1.0
chang's chinese (new york),chang's chinese (new york),1.0
chang's chinese (new york city),chang's chinese (new york city),1.0
chang's chinese (new york city),chang's chinese (new york city),1.0
chang's chinese (los angeles),chang's chinese (los angeles),1.0
chang's chinese (los angeles),chang's chinese (los angeles),1.0
chang's chinese (californian),chang's chinese (californian),1.0
chang's chinese (californian),chang's chinese (californian),1.0
chang's chinese (las vegas),chang's chinese (las vegas),1.0
chang's chinese (las vegas),chang's chinese (las vegas),1.0
mariscos el kora,mariscos el kora,1.0
mariscos el kora,mariscos el kora,1.0
mariscos el kora (new york),mariscos el kora (new york),1.0
mariscos el kora (new york),mariscos el kora (new york),1.0
mariscos el kora (new york city),mariscos el kora (new york city),1.0
mariscos el kora (new york city),mariscos el kora (new york city),1.0
mariscos el kora (los angeles),mariscos el kora (los angeles),1.0
mariscos el kora (los angeles),mariscos el kora (los angeles),1.0
mariscos el kora (californian),mariscos el kora (californian),1.0
mariscos el kora (californian),mariscos el kora (californian),1.0
mariscos el kora (las vegas),mariscos el kora (las vegas),1.0
mariscos el kora (las vegas),mariscos el kora (las vegas),1.0
great wall,great wall,1.0
great wall,great wall,1.0
great wall (new york),great wall (new york),1.0
great wall (new york),great wall (new york),1.0
great wall (new york city),great wall (new york city),1.0
great wall (new york city),great wall (new york city),1.0
great wall (los angeles),great wall (los angeles),1.0
great wall (los angeles),great wall (los angeles),1.0
great wall (californian),great wall (californian),1.0
great wall (californian),great wall (californian),1.0
great wall (las vegas),great wall (las vegas),1.0
great wall (las vegas),great wall (las vegas),1.0
thaiday street,thaiday street,1.0
thaiday street,thaiday street,1.0
thaiday street (new york),thaiday street (new york),1.0
thaiday street (new york),thaiday street (new york),1.0
thaiday street (new york city),thaiday street (new york city),1.0
thaiday street (new york city),thaiday street (new york city),1.0
thaiday street (los angeles),thaiday street (los angeles),1.0
thaiday street (los angeles),thaiday street (los angeles),1.0
thaiday street (californian),thaiday street (californian),1.0
thaiday street (californian),thaiday street (californian),1.0
thaiday street (las vegas),thaiday street (las vegas),1.0
thaiday street (las vegas),thaiday street (las vegas),1.0
al karim,al karim,1.0
al karim,al karim,1.0
al karim (new york),al karim (new york),1.0
al karim (new york),al karim (new york),1.0
al karim (new york city),al karim (new york city),1.0
al karim (new york city),al karim (new york city),1.0
al karim (los angeles),al karim (los angeles),1.0
al karim (los angeles),al karim (los angeles),1.0
al karim (californian),al karim (californian),1.0
al karim (californian),al karim (californian),1.0
al karim (las vegas),al karim (las vegas),1.0
al karim (las vegas),al karim (las vegas),1.0
oak terrace,oak terrace,1.0
oak terrace,oak terrace,1.0
oak terrace (new york),oak terrace (new york),1.0
oak terrace (new york),oak terrace (new york),1.0
oak terrace (new york city),oak terrace (new york city),1.0
oak terrace (new york city),oak terrace (new york city),1.0
oak terrace (los angeles),oak terrace (los angeles),1.0
oak terrace (los angeles),oak terrace (los angeles),1.0
oak terrace (californian),oak terrace (californian),1.0
oak terrace (californian),oak terrace (californian),1.0
oak terrace (las vegas),oak terrace (las vegas),1.0
oak terrace (las vegas),oak terrace (las vegas),1.0
uptown pizza & barbecue,uptown pizza & barbecue,1.0
uptown pizza & barbecue,uptown pizza & barbecue,1.0
uptown pizza & barbecue (new york),uptown pizza & barbecue (new york),1.0
uptown pizza & barbecue (new york),uptown pizza & barbecue (new york),1.0
uptown pizza & barbecue (new york city),uptown pizza & barbecue (new york city),1.0
uptown pizza & barbecue (new york city),uptown pizza & barbecue (new york city),1.0
uptown pizza & barbecue (los angeles),uptown pizza & barbecue (los angeles),1.0
uptown pizza & barbecue (los angeles),uptown pizza & barbecue (los angeles),1.0
uptown pizza & barbecue (californian),uptown pizza & barbecue (californian),1.0
uptown pizza & barbecue (californian),uptown pizza & barbecue (californian),1.0
uptown pizza & barbecue (las vegas),uptown pizza & barbecue (las vegas),1.0
uptown pizza & barbecue (las vegas),uptown pizza & barbecue (las vegas),1.0
nuevo leon,nuevo leon,1.0
nuevo leon,nuevo leon,1.0
nuevo leon (new york),nuevo leon (new york),1.0
nuevo leon (new york),nuevo leon (new york),1.0
nuevo leon (new york city),nuevo leon (new york city),1.0
nuevo leon (new york city),nuevo leon (new york city),1.0
nuevo leon (los angeles),nuevo leon (los angeles),1.0
nuevo leon (los angeles),nuevo leon (los angeles),1.0
nuevo leon (californian),nuevo leon (californian),1.0
nuevo leon (californian),nuevo leon (californian),1.0
nuevo leon (las vegas),nuevo leon (las vegas),1.0
nuevo leon (las vegas),nuevo leon (las vegas),1.0
j j fish & grocery inc,j fish & grocery inc,0.9166666666666666
j fish & grocery inc,j j fish & grocery inc,0.9166666666666666
j,j,1.0
j,j,1.0
j j fish & grocery,j fish & grocery,0.9
j fish & grocery,j j fish & grocery,0.9
j j fish & grocery inc (new york),j fish & grocery inc (new york),0.9428571428571428
j fish & grocery inc (new york),j j fish & grocery inc (new york),0.9428571428571428
j j fish & grocery inc (new york city),j fish & grocery inc (new york city),0.95
j fish & grocery inc (new york city),j j fish & grocery inc (new york city),0.95
j j fish & grocery inc (los angeles),j fish & grocery inc (los angeles),0.9473684210526316
j fish & grocery inc (los angeles),j j fish & grocery inc (los angeles),0.9473684210526316
j j fish & grocery inc (californian),j fish & grocery inc (californian),0.9473684210526316
j fish & grocery inc (californian),j j fish & grocery inc (californian),0.9473684210526316
j j fish & grocery inc (las vegas),j fish & grocery inc (las vegas),0.9444444444444444
j fish & grocery inc (las vegas),j j fish & grocery inc (las vegas),0.9444444444444444
j (new york),j (new york),1.0
j (new york),j (new york),1.0
j (new york city),j j (new york city),0.9047619047619048
j j (new york city),j (new york city),0.9047619047619048
j (new york city),j (new york city),1.0
j (new york city),j (new york city),1.0
j (los angeles),j (los angeles),1.0
j (los angeles),j (los angeles),1.0
j (californian),j (californian),1.0
j (californian),j (californian),1.0
j (las vegas),j (las vegas),1.0
j (las vegas),j (las vegas),1.0
j j (new york city),j (new york city),0.9047619047619048
j (new york city),j j (new york city),0.9047619047619048
j j fish (new york),j fish (new york),0.9047619047619048
j fish (new york),j j fish (new york),0.9047619047619048
j j fish (new york city),j fish (new york city),0.9230769230769232
j fish (new york city),j j fish (new york city),0.9230769230769232
j j fish (los angeles),j fish (los angeles),0.9166666666666666
j fish (los angeles),j j fish (los angeles),0.9166666666666666
j j fish (californian),j fish (californian),0.9166666666666666
j fish (californian),j j fish (californian),0.9166666666666666
j j fish (las vegas),j fish (las vegas),0.9090909090909092
j fish (las vegas),j j fish (las vegas),0.9090909090909092
j j fish & grocery (new york),j fish & grocery (new york),0.935483870967742
j fish & grocery (new york),j j fish & grocery (new york),0.935483870967742
j j fish & grocery (new york city),j fish & grocery (new york city),0.9444444444444444
j fish & grocery (new york city),j j fish & grocery (new york city),0.9444444444444444
j j fish & grocery (los angeles),j fish & grocery (los angeles),0.9411764705882352
j fish & grocery (los angeles),j j fish & grocery (los angeles),0.9411764705882352
j j fish & grocery (californian),j fish & grocery (californian),0.9411764705882352
j fish & grocery (californian),j j fish & grocery (californian),0.9411764705882352
j j fish & grocery (las vegas),j fish & grocery (las vegas),0.9375
j fish & grocery (las vegas),j j fish & grocery (las vegas),0.9375
central asia,central asia,1.0
central asia,central asia,1.0
central asia (new york),central asia (new york),1.0
central asia (new york),central asia (new york),1.0
central asia (new york city),central asia (new york city),1.0
central asia (new york city),central asia (new york city),1.0
central asia (los angeles),central asia (los angeles),1.0
central asia (los angeles),central asia (los angeles),1.0
central asia (californian),central asia (californian),1.0
central asia (californian),central asia (californian),1.0
central asia (las vegas),central asia (las vegas),1.0
central asia (las vegas),central asia (las vegas),1.0
little vietnam,little vietnam,1.0
little vietnam,little vietnam,1.0
little vietnam (new york),little vietnam (new york),1.0
little vietnam (new york),little vietnam (new york),1.0
little vietnam (new york city),little vietnam (new york city),1.0
little vietnam (new york city),little vietnam (new york city),1.0
little vietnam (los angeles),little vietnam (los angeles),1.0
little vietnam (los angeles),little vietnam (los angeles),1.0
little vietnam (californian),little vietnam (californian),1.0
little vietnam (californian),little vietnam (californian),1.0
little vietnam (las vegas),little vietnam (las vegas),1.0
little vietnam (las vegas),little vietnam (las vegas),1.0
dona ana,dona ana,1.0
dona ana,dona ana,1.0
dona ana (new york),dona ana (new york),1.0
dona ana (new york),dona ana (new york),1.0
dona ana (new york city),dona ana (new york city),1.0
dona ana (new york city),dona ana (new york city),1.0
dona ana (los angeles),dona (los angeles),0.9090909090909092
dona (los angeles),dona ana (los angeles),0.9090909090909092
dona ana (los angeles),dona ana (los angeles),1.0
dona ana (los angeles),dona ana (los angeles),1.0
dona ana (californian),dona ana (californian),1.0
dona ana (californian),dona ana (californian),1.0
dona ana (las vegas),dona ana (las vegas),1.0
dona ana (las vegas),dona ana (las vegas),1.0
dona (los angeles),dona ana (los angeles),0.9090909090909092
dona ana (los angeles),dona (los angeles),0.9090909090909092
palace gate,palace gate,1.0
palace gate,palace gate,1.0
palace gate (new york),palace gate (new york),1.0
palace gate (new york),palace gate (new york),1.0
palace gate (new york city),palace gate (new york city),1.0
palace gate (new york city),palace gate (new york city),1.0
palace gate (los angeles),palace gate (los angeles),1.0
palace gate (los angeles),palace gate (los angeles),1.0
palace gate (californian),palace gate (californian),1.0
palace gate (californian),palace gate (californian),1.0
palace gate (las vegas),palace gate (las vegas),1.0
palace gate (las vegas),palace gate (las vegas),1.0
entre nous,entre nous,1.0
entre nous,entre nous,1.0
entre nous (new york),entre nous (new york),1.0
entre nous (new york),entre nous (new york),1.0
entre nous (new york city),entre nous (new york city),1.0
entre nous (new york city),entre nous (new york city),1.0
entre nous (los angeles),entre nous (los angeles),1.0
entre nous (los angeles),entre nous (los angeles),1.0
entre nous (californian),entre nous (californian),1.0
entre nous (californian),entre nous (californian),1.0
entre nous (las vegas),entre nous (las vegas),1.0
entre nous (las vegas),entre nous (las vegas),1.0
tropical taste,tropical taste,1.0
tropical taste,tropical taste,1.0
tropical taste (new york),tropical taste (new york),1.0
tropical taste (new york),tropical taste (new york),1.0
tropical taste (new york city),tropical taste (new york city),1.0
tropical taste (new york city),tropical taste (new york city),1.0
tropical taste (los angeles),tropical taste (los angeles),1.0
tropical taste (los angeles),tropical taste (los angeles),1.0
tropical taste (californian),tropical taste (californian),1.0
tropical taste (californian),tropical taste (californian),1.0
tropical taste (las vegas),tropical taste (las vegas),1.0
tropical taste (las vegas),tropical taste (las vegas),1.0
mayflower chinese,mayflower chinese,1.0
mayflower chinese,mayflower chinese,1.0
mayflower chinese (new york),mayflower chinese (new york),1.0
mayflower chinese (new york),mayflower chinese (new york),1.0
mayflower chinese (new york city),mayflower chinese (new york city),1.0
mayflower chinese (new york city),mayflower chinese (new york city),1.0
mayflower chinese (los angeles),mayflower chinese (los angeles),1.0
mayflower chinese (los angeles),mayflower chinese (los angeles),1.0
mayflower chinese (californian),mayflower chinese (californian),1.0
mayflower chinese (californian),mayflower chinese (californian),1.0
mayflower chinese (las vegas),mayflower chinese (las vegas),1.0
mayflower chinese (las vegas),mayflower chinese (las vegas),1.0
frank's chicago shrimp house ii (new york city),frank's chicago shrimp house (new york city),0.9
frank's chicago shrimp house (new york city),frank's chicago shrimp house ii (new york city),0.9
e & s,e & s,1.0
e & s,e & s,1.0
e & s (new york),e & s (new york),1.0
e & s (new york),e & s (new york),1.0
e & s (new york city),e & s (new york city),1.0
e & s (new york city),e & s (new york city),1.0
e & s (los angeles),e & s (los angeles),1.0
e & s (los angeles),e & s (los angeles),1.0
e & s (californian),e & s (californian),1.0
e & s (californian),e & s (californian),1.0
e & s (las vegas),e & s (las vegas),1.0
e & s (las vegas),e & s (las vegas),1.0
blue sky,blue sky,1.0
blue sky,blue sky,1.0
blue sky (new york),blue sky (new york),1.0
blue sky (new york),blue sky (new york),1.0
blue sky (new york city),blue sky (new york city),1.0
blue sky (new york city),blue sky (new york city),1.0
blue sky (los angeles),blue sky (los angeles),1.0
blue sky (los angeles),blue sky (los angeles),1.0
blue sky (californian),blue sky (californian),1.0
blue sky (californian),blue sky (californian),1.0
blue sky (las vegas),blue sky (las vegas),1.0
blue sky (las vegas),blue sky (las vegas),1.0
kohan japanese,kohan japanese,1.0
kohan japanese,kohan japanese,1.0
kohan japanese (new york),kohan japanese (new york),1.0
kohan japanese (new york),kohan japanese (new york),1.0
kohan japanese (new york city),kohan japanese (new york city),1.0
kohan japanese (new york city),kohan japanese (new york city),1.0
kohan japanese (los angeles),kohan japanese (los angeles),1.0
kohan japanese (los angeles),kohan japanese (los angeles),1.0
kohan japanese (californian),kohan japanese (californian),1.0
kohan japanese (californian),kohan japanese (californian),1.0
kohan japanese (las vegas),kohan japanese (las vegas),1.0
kohan japanese (las vegas),kohan japanese (las vegas),1.0
chez violette,chez violette,1.0
chez violette,chez violette,1.0
chez violette (new york),chez violette (new york),1.0
chez violette (new york),chez violette (new york),1.0
chez violette (new york city),chez violette (new york city),1.0
chez violette (new york city),chez violette (new york city),1.0
chez violette (los angeles),chez violette (los angeles),1.0
chez violette (los angeles),chez violette (los angeles),1.0
chez violette (californian),chez violette (californian),1.0
chez violette (californian),chez violette (californian),1.0
chez violette (las vegas),chez violette (las vegas),1.0
chez violette (las vegas),chez violette (las vegas),1.0
vista hermosa,vista hermosa,1.0
vista hermosa,vista hermosa,1.0
vista hermosa (new york),vista hermosa (new york),1.0
vista hermosa (new york),vista hermosa (new york),1.0
vista hermosa (new york city),vista hermosa (new york city),1.0
vista hermosa (new york city),vista hermosa (new york city),1.0
vista hermosa (los angeles),vista hermosa (los angeles),1.0
vista hermosa (los angeles),vista hermosa (los angeles),1.0
vista hermosa (californian),vista hermosa (californian),1.0
vista hermosa (californian),vista hermosa (californian),1.0
vista hermosa (las vegas),vista hermosa (las vegas),1.0
vista hermosa (las vegas),vista hermosa (las vegas),1.0
san,san,1.0
san,san,1.0
san (new york),san (new york),1.0
san (new york),san (new york),1.0
san (new york city),san (new york city),1.0
san (new york city),san (new york city),1.0
san (los angeles),san (los angeles),1.0
san (los angeles),san (los angeles),1.0
san (californian),san (californian),1.0
san (californian),san (californian),1.0
san (las vegas),san (las vegas),1.0
san (las vegas),san (las vegas),1.0
thai classic,thai classic,1.0
thai classic,thai classic,1.0
thai classic (new york),thai classic (new york),1.0
thai classic (new york),thai classic (new york),1.0
thai classic (new york city),thai classic (new york city),1.0
thai classic (new york city),thai classic (new york city),1.0
thai classic (los angeles),thai classic (los angeles),1.0
thai classic (los angeles),thai classic (los angeles),1.0
thai classic (californian),thai classic (californian),1.0
thai classic (californian),thai classic (californian),1.0
thai classic (las vegas),thai classic (las vegas),1.0
thai classic (las vegas),thai classic (las vegas),1.0
new look,new look,1.0
new look,new look,1.0
new look (new york),new look (new york),1.0
new look (new york),new look (new york),1.0
new look (new york city),new look (new york city),1.0
new look (new york city),new look (new york city),1.0
new look (los angeles),new look (los angeles),1.0
