seq1,seq2,authors_authors_jac_qgm_3_qgm_3
"k. wang, r. c. wong, jian pei, ada wai-chee fu","a. w. fu, raymond chi-wing wong, ke wang, j. pei",0.1794871794871795
"k. wang, senqiang zhou","s. zhou, ke wang",0.17142857142857146
"senqiang zhou, k. wang","ke wang, s. zhou",0.17142857142857146
"s. zhou, ke wang","k. wang, senqiang zhou",0.17142857142857146
"l. yuan, ke wang","k. wang, li-yan yuan",0.17647058823529413
"ke wang, li-yan yuan","l. yuan, k. wang",0.17647058823529413
"k. wang, li-yan yuan","l. yuan, ke wang",0.17647058823529413
"l. yuan, ke wang","k. wang, li-yan yuan",0.17647058823529413
"ke wang, l. yuan","li-yan yuan, k. wang",0.17647058823529413
"li-yan yuan, ke wang","k. wang, l. yuan",0.17647058823529413
"k. wang, l. yuan","li-yan yuan, ke wang",0.17647058823529413
"k. wang, li-yan yuan","l. yuan, ke wang",0.17647058823529413
"lu qin, jeffrey x. yu, bolin ding","b. ding, j. xu yu, l. qin",0.16981132075471694
"jeffrey xu yu, l. qin, l. chang","lijun chang, j. x. yu, lu qin",0.19607843137254904
"j. cheng, j. xu yu","jeffrey x. yu, jiefeng cheng",0.17073170731707318
"j. cheng, j. xu yu","jeffrey x. yu, jiefeng cheng",0.17073170731707318
"j. x. yu, b. he","b. he, jeffrey xu yu",0.11428571428571427
"jeffrey xu yu, bingsheng he","b. he, j. xu yu",0.12195121951219512
"j. xu yu, bingsheng he","b. he, jeffrey xu yu",0.12195121951219512
"b. he, j. x. yu","jeffrey xu yu, b. he",0.11428571428571427
"j. x. yu, b. he","b. he, jeffrey xu yu",0.11428571428571427
"j. x. yu, bingsheng he","b. he, j. xu yu",0.10810810810810813
"jeffrey x. yu, b. he","bingsheng he, j. x. yu",0.12195121951219512
"jeffrey xu yu, b. he","b. he, j. x. yu",0.11428571428571427
"jeffrey xu yu, bingsheng he","b. he, j. xu yu",0.12195121951219512
"j. xu yu, b. he","bingsheng he, jeffrey xu yu",0.12195121951219512
"jeffrey x. yu, b. he","b. he, j. xu yu",0.11428571428571427
"bingsheng he, j. xu yu","jeffrey xu yu, b. he",0.12195121951219512
"b. he, jeffrey x. yu","j. x. yu, bingsheng he",0.12195121951219512
"zechao shang, j. xu yu","jeffrey x. yu, z. shang",0.11363636363636365
"zechao shang, j. xu yu","j. x. yu, z. shang",0.1891891891891892
"z. shang, j. xu yu","jeffrey x. yu, zechao shang",0.11363636363636365
"z. shang, jeffrey xu yu","j. x. yu, z. shang",0.18421052631578946
"j. x. yu, z. shang","zechao shang, jeffrey xu yu",0.11363636363636365
"z. shang, jeffrey xu yu","j. x. yu, zechao shang",0.11363636363636365
"zechao shang, j. x. yu","jeffrey xu yu, z. shang",0.11363636363636365
"j. xu yu, z. shang","zechao shang, j. x. yu",0.1891891891891892
"zechao shang, jeffrey x. yu","j. xu yu, z. shang",0.11363636363636365
"z. shang, j. x. yu","jeffrey x. yu, zechao shang",0.1951219512195122
"zechao shang, j. x. yu","j. xu yu, z. shang",0.1891891891891892
"z. shang, j. xu yu","jeffrey x. yu, zechao shang",0.11363636363636365
"zechao shang, j. xu yu","jeffrey xu yu, z. shang",0.1951219512195122
"z. shang, jeffrey x. yu","j. xu yu, z. shang",0.18421052631578946
"z. shang, j. x. yu","jeffrey x. yu, zechao shang",0.1951219512195122
"j. x. yu, z. shang","zechao shang, j. xu yu",0.1891891891891892
"jeffrey xu yu, z. shang","zechao shang, j. x. yu",0.11363636363636365
"jeffrey x. yu, z. shang","zechao shang, j. xu yu",0.11363636363636365
"zechao shang, jeffrey xu yu","j. x. yu, z. shang",0.11363636363636365
"jeffrey xu yu, z. shang","zechao shang, j. xu yu",0.1951219512195122
"j. x. yu, zechao shang","z. shang, j. xu yu",0.1891891891891892
"j. xu yu, zechao shang","z. shang, j. x. yu",0.1891891891891892
"jeffrey x. yu, y. ke, wilfred ng, james cheng","w. ng, yiping ke, j. cheng, j. xu yu",0.19696969696969696
"james cheng, jeffrey x. yu, yiping ke, wilfred ng","w. ng, y. ke, j. cheng, j. xu yu",0.19696969696969696
"m. wang, c. wang, j. zhang, j. x. yu","jun zhang, jeffrey xu yu, chaokun wang, meng wang",0.1864406779661017
"m. wang, c. wang, j. zhang, j. xu yu","jeffrey x. yu, chaokun wang, meng wang, jun zhang",0.1864406779661017
"y. tao, j. xu yu","j. x. yu, yufei tao",0.15151515151515152
"j. x. yu, yufei tao","y. tao, j. xu yu",0.15151515151515152
"j. xu yu, y. tao","y. tao, jeffrey x. yu",0.1388888888888889
"yufei tao, jeffrey xu yu","j. xu yu, y. tao",0.15789473684210525
"y. tao, jeffrey xu yu","j. x. yu, y. tao",0.1388888888888889
"jeffrey x. yu, yufei tao","y. tao, j. x. yu",0.16216216216216214
"y. tao, jeffrey x. yu","j. x. yu, yufei tao",0.16216216216216214
"yufei tao, jeffrey x. yu","j. x. yu, y. tao",0.15789473684210525
"jeffrey x. yu, y. tao","yufei tao, j. x. yu",0.15789473684210525
"j. xu yu, y. tao","y. tao, jeffrey x. yu",0.1388888888888889
"y. tao, jeffrey x. yu","j. xu yu, y. tao",0.1388888888888889
"yufei tao, jeffrey x. yu","j. x. yu, y. tao",0.15789473684210525
"yufei tao, j. xu yu","j. x. yu, y. tao",0.14705882352941174
"yufei tao, j. xu yu","j. x. yu, y. tao",0.14705882352941174
"jeffrey x. yu, y. tao","yufei tao, j. x. yu",0.15789473684210525
"a. wai-chee fu, james cheng, y. ke, jeffrey x. yu","yiping ke, a. w. fu, j. xu yu, j. cheng",0.19444444444444445
"k. tan, j. x. yu","j. xu yu, kian-lee tan",0.13513513513513514
"j. xu yu, k. tan","kian-lee tan, j. x. yu",0.13513513513513514
"j. xu yu, k. tan","kian-lee tan, j. x. yu",0.13513513513513514
"k. tan, j. xu yu","jeffrey xu yu, kian-lee tan",0.14634146341463414
"kian-lee tan, j. x. yu","j. xu yu, k. tan",0.13513513513513514
"k. tan, jeffrey xu yu","j. xu yu, kian-lee tan",0.14634146341463414
"jeffrey x. yu, k. tan","kian-lee tan, j. x. yu",0.14634146341463414
"jeffrey xu yu, kian-lee tan","k. tan, j. xu yu",0.14634146341463414
"j. xu yu, k. tan","kian-lee tan, j. x. yu",0.13513513513513514
"j. xu yu, kian-lee tan","k. tan, jeffrey xu yu",0.14634146341463414
"l. qin, l. chang, j. xu yu","jeffrey x. yu, lu qin, lijun chang",0.19230769230769232
"l. qin, j. xu yu, l. chang","jeffrey x. yu, lijun chang, lu qin",0.19230769230769232
"xianggang zeng, jiefeng cheng, jeffrey xu yu","j. x. yu, x. zeng, j. cheng",0.1851851851851852
"xiang lian, l. chen, jeffrey xu yu","lei chen, j. x. yu, x. lian",0.19607843137254904
"h. wei, jeffrey x. yu, can lu, ruoming jin","r. jin, hao wei, j. xu yu, c. lu",0.18461538461538465
"t. jin, rui mao, j. xu yu, rong-hua li","r. mao, tan jin, r. li, jeffrey x. yu",0.18461538461538465
"j. x. yu, r. mao, r. li, tan jin","rui mao, t. jin, jeffrey xu yu, rong-hua li",0.1875
"z. li, g. liu, jeffrey x. yu","guimei liu, j. x. yu, zhiheng li",0.17647058823529413
"zhiheng li, guimei liu, j. x. yu","g. liu, j. xu yu, z. li",0.1956521739130435
"z. li, guimei liu, jeffrey x. yu","g. liu, j. x. yu, zhiheng li",0.19607843137254904
"z. li, g. liu, jeffrey x. yu","guimei liu, j. xu yu, zhiheng li",0.1111111111111111
"j. x. yu, z. li, guimei liu","g. liu, jeffrey x. yu, zhiheng li",0.19607843137254904
"z. li, j. x. yu, g. liu","jeffrey xu yu, guimei liu, z. li",0.1702127659574468
"g. liu, j. xu yu, zhiheng li","jeffrey xu yu, z. li, guimei liu",0.19607843137254904
"jeffrey xu yu, guimei liu, z. li","z. li, j. x. yu, g. liu",0.1702127659574468
"jeffrey xu yu, z. li, g. liu","guimei liu, j. xu yu, zhiheng li",0.17647058823529413
"jeffrey x. yu, rui mao, lu qin, rong-hua li","r. li, j. xu yu, l. qin, r. mao",0.1875
"jeffrey xu yu, zechao shang","z. shang, j. xu yu",0.1951219512195122
"jeffrey xu yu, zechao shang","z. shang, j. x. yu",0.11363636363636365
"j. x. yu, zechao shang","z. shang, jeffrey xu yu",0.11363636363636365
"z. shang, j. x. yu","jeffrey xu yu, zechao shang",0.11363636363636365
"j. x. yu, zechao shang","z. shang, jeffrey xu yu",0.11363636363636365
"z. shang, j. xu yu","jeffrey xu yu, zechao shang",0.1951219512195122
"z. shang, j. x. yu","jeffrey xu yu, zechao shang",0.11363636363636365
"jeffrey xu yu, zechao shang","z. shang, j. x. yu",0.11363636363636365
"j. x. yu, zechao shang","z. shang, jeffrey xu yu",0.11363636363636365
"j. x. yu, zechao shang","z. shang, jeffrey x. yu",0.1951219512195122
"jeffrey xu yu, zechao shang","z. shang, j. x. yu",0.11363636363636365
"z. shang, jeffrey x. yu","j. x. yu, zechao shang",0.1951219512195122
"z. shang, j. x. yu","jeffrey x. yu, zechao shang",0.1951219512195122
"j. x. yu, zechao shang","z. shang, jeffrey x. yu",0.1951219512195122
"l. qin, l. chang, j. x. yu","jeffrey xu yu, lijun chang, lu qin",0.19230769230769232
"c. zhou, j. xu yu, j. gao","jun gao, chang zhou, jeffrey x. yu",0.18
"lu qin, jeffrey x. yu, y. zhu","yuanyuan zhu, j. xu yu, l. qin",0.15384615384615385
"l. qin, yuanyuan zhu, jeffrey xu yu","y. zhu, j. x. yu, lu qin",0.1568627450980392
"jeffrey xu yu, lu qin, yuanyuan zhu","y. zhu, j. x. yu, l. qin",0.1568627450980392
"c. lu, j. xu yu, hao wei, rong-hua li","h. wei, can lu, r. li, jeffrey x. yu",0.19047619047619047
"l. qin, j. x. yu, z. zhang","jeffrey xu yu, zhiwei zhang, lu qin",0.1851851851851852
"z. zhang, jeffrey xu yu, l. qin","lu qin, zhiwei zhang, j. x. yu",0.1851851851851852
"lu qin, zhiwei zhang, jeffrey xu yu","j. x. yu, z. zhang, l. qin",0.1851851851851852
"l. qin, zhiwei zhang, j. x. yu","jeffrey xu yu, z. zhang, lu qin",0.1851851851851852
"j. wang, j. xu yu","jeffrey x. yu, junhu wang",0.15384615384615385
"jeffrey x. yu, junhu wang","j. wang, j. xu yu",0.15384615384615385
"shaoxu song, l. chen, j. xu yu","jeffrey x. yu, lei chen, s. song",0.18181818181818185
"h. wei, j. x. yu, c. lu","jeffrey xu yu, can lu, h. wei",0.1956521739130435
"hao wei, jeffrey x. yu, can lu","j. xu yu, c. lu, h. wei",0.14285714285714285
"jeffrey xu yu, hao wei, can lu","c. lu, j. x. yu, h. wei",0.14285714285714285
"c. lu, jeffrey x. yu, h. wei","hao wei, can lu, j. xu yu",0.14285714285714285
"c. lu, jeffrey x. yu, hao wei","j. xu yu, h. wei, can lu",0.14285714285714285
"can lu, j. xu yu, hao wei","c. lu, h. wei, jeffrey x. yu",0.1914893617021277
"h. wei, can lu, j. xu yu","c. lu, jeffrey x. yu, hao wei",0.14285714285714285
"hao wei, c. lu, j. xu yu","c. lu, jeffrey x. yu, h. wei",0.1956521739130435
"can lu, j. x. yu, hao wei","jeffrey xu yu, h. wei, c. lu",0.14285714285714285
"jeffrey x. yu, k. zhao","kangfei zhao, j. x. yu",0.17073170731707318
"j. x. yu, k. zhao","kangfei zhao, jeffrey x. yu",0.17073170731707318
"jeffrey xu yu, k. zhao","kangfei zhao, j. xu yu",0.17073170731707318
"jeffrey xu yu, k. zhao","kangfei zhao, j. xu yu",0.17073170731707318
"jeffrey xu yu, k. zhao","k. zhao, j. x. yu",0.16216216216216214
"k. zhao, j. xu yu","jeffrey x. yu, k. zhao",0.16216216216216214
"k. zhao, j. x. yu","jeffrey xu yu, k. zhao",0.16216216216216214
"kangfei zhao, j. x. yu","jeffrey x. yu, k. zhao",0.17073170731707318
"kangfei zhao, jeffrey xu yu","j. xu yu, k. zhao",0.17073170731707318
"k. zhao, j. x. yu","jeffrey xu yu, k. zhao",0.16216216216216214
"j. x. yu, k. zhao","k. zhao, jeffrey xu yu",0.16216216216216214
"jeffrey xu yu, k. zhao","k. zhao, j. x. yu",0.16216216216216214
"kangfei zhao, j. x. yu","jeffrey x. yu, k. zhao",0.17073170731707318
"k. zhao, j. x. yu","jeffrey xu yu, k. zhao",0.16216216216216214
"kangfei zhao, jeffrey xu yu","j. xu yu, k. zhao",0.17073170731707318
"jeffrey x. yu, k. zhao","k. zhao, j. xu yu",0.16216216216216214
"j. x. yu, k. zhao","kangfei zhao, jeffrey x. yu",0.17073170731707318
"kangfei zhao, j. x. yu","j. xu yu, k. zhao",0.16216216216216214
"j. xu yu, k. zhao","kangfei zhao, j. x. yu",0.16216216216216214
"k. zhao, j. xu yu","jeffrey x. yu, k. zhao",0.16216216216216214
"kangfei zhao, j. xu yu","j. x. yu, k. zhao",0.16216216216216214
"j. xu yu, b. qin","biao qin, j. x. yu",0.15151515151515152
"biao qin, j. x. yu","jeffrey xu yu, biao qin",0.18421052631578946
"j. xu yu, b. qin","biao qin, jeffrey xu yu",0.16216216216216214
"j. xu yu, b. qin","b. qin, jeffrey x. yu",0.1388888888888889
"biao qin, jeffrey xu yu","j. xu yu, b. qin",0.16216216216216214
"biao qin, j. x. yu","jeffrey x. yu, b. qin",0.16216216216216214
"b. qin, j. xu yu","j. x. yu, biao qin",0.15151515151515152
"jeffrey x. yu, b. qin","biao qin, j. x. yu",0.16216216216216214
"j. x. yu, biao qin","b. qin, j. xu yu",0.15151515151515152
"b. qin, j. xu yu","j. x. yu, biao qin",0.15151515151515152
"j. xu yu, b. qin","biao qin, jeffrey xu yu",0.16216216216216214
"biao qin, j. x. yu","jeffrey xu yu, biao qin",0.18421052631578946
"b. qin, jeffrey xu yu","j. x. yu, b. qin",0.1388888888888889
"j. xu yu, b. qin","b. qin, jeffrey x. yu",0.1388888888888889
"j. x. yu, b. qin","biao qin, jeffrey x. yu",0.16216216216216214
"b. qin, j. xu yu","jeffrey x. yu, b. qin",0.1388888888888889
"b. qin, j. xu yu","jeffrey xu yu, biao qin",0.16216216216216214
"biao qin, jeffrey xu yu","j. x. yu, biao qin",0.18421052631578946
"lele yu, y. shao, b. cui","yingxia shao, bin cui, l. yu",0.1914893617021277
"y. shao, b. cui, l. yu","bin cui, lele yu, yingxia shao",0.1914893617021277
"lele yu, yingxia shao, bin cui","y. shao, b. cui, l. yu",0.1914893617021277
"bin cui, lele yu, yingxia shao","y. shao, l. yu, b. cui",0.1914893617021277
"b. cui, yingxia shao, l. yu","y. shao, lele yu, bin cui",0.1914893617021277
"w. h. tok, bin cui, z. zhao","b. cui, zhe zhao, wee hyong tok",0.19607843137254904
"b. cui, w. hyong tok, z. zhao","wee h. tok, zhe zhao, bin cui",0.19607843137254904
"j. yao, z. xue, bin cui","b. cui, zijun xue, junjie yao",0.1956521739130435
"j. yao, z. xue, b. cui","bin cui, zijun xue, junjie yao",0.1956521739130435
"b. cui, zijun xue, junjie yao","z. xue, j. yao, bin cui",0.1956521739130435
"bin cui, zijun xue, junjie yao","z. xue, j. yao, b. cui",0.1956521739130435
"j. yao, z. xue, bin cui","zijun xue, b. cui, junjie yao",0.1956521739130435
"cheng long, r. chi-wing wong, k. wang, a. wai-chee fu","raymond c. wong, ada w. fu, ke wang, c. long",0.1917808219178082
"raymond c. wong, yufei tao, x. xiao, ada w. fu","y. tao, a. wai-chee fu, xiaokui xiao, r. chi-wing wong",0.1686746987951807
"ada wai-chee fu, jian pei, jiuyong li, r. chi-wing wong","j. li, raymond c. wong, a. w. fu, j. pei",0.16455696202531644
"lian liu, r. c. wong","raymond chi-wing wong, l. liu",0.10416666666666667
"lian liu, r. c. wong","r. chi-wing wong, l. liu",0.17073170731707318
"lian liu, raymond chi-wing wong","r. c. wong, l. liu",0.10416666666666667
"raymond chi-wing wong, lian liu","l. liu, r. c. wong",0.10638297872340426
"r. c. wong, l. liu","lian liu, r. chi-wing wong",0.17073170731707318
"r. chi-wing wong, l. liu","lian liu, r. c. wong",0.17073170731707318
"r. chi-wing wong, l. liu","lian liu, r. c. wong",0.17073170731707318
"y. xu, minhao jiang, r. c. wong, ada w. fu","m. jiang, a. wai-chee fu, raymond chi-wing wong, yanyan xu",0.1927710843373494
"m. jiang, a. w. fu, raymond c. wong","r. chi-wing wong, minhao jiang, ada wai-chee fu",0.1527777777777778
"r. chi-wing wong, m. jiang, ada wai-chee fu","m. jiang, a. w. fu, raymond c. wong",0.19696969696969696
"raymond chi-wing wong, minhao jiang, ada w. fu","ada wai-chee fu, r. c. wong, m. jiang",0.19718309859154928
"r. chi-wing wong, m. jiang, a. w. fu","ada wai-chee fu, raymond c. wong, minhao jiang",0.16666666666666666
"a. w. fu, r. c. wong, minhao jiang","raymond chi-wing wong, m. jiang, ada wai-chee fu",0.1527777777777778
"q. wan, raymond c. wong, y. peng","yu peng, r. chi-wing wong, qian wan",0.19298245614035087
"y. peng, r. c. wong, q. wan","qian wan, raymond chi-wing wong, yu peng",0.19298245614035087
"ada w. fu, m. jiang, r. chi-wing wong","minhao jiang, raymond c. wong, a. wai-chee fu",0.1527777777777778
"m. jiang, ada w. fu, raymond c. wong","r. chi-wing wong, minhao jiang, a. wai-chee fu",0.16666666666666666
"ada w. fu, r. chi-wing wong, minhao jiang","raymond c. wong, m. jiang, a. wai-chee fu",0.1527777777777778
"minhao jiang, r. c. wong, a. wai-chee fu","m. jiang, ada w. fu, raymond chi-wing wong",0.18571428571428567
"raymond chi-wing wong, s. zeighami","sepanta zeighami, r. c. wong",0.17857142857142858
"sepanta zeighami, raymond c. wong","r. chi-wing wong, s. zeighami",0.17857142857142858
"s. zeighami, raymond chi-wing wong","r. c. wong, sepanta zeighami",0.17857142857142858
"sepanta zeighami, raymond c. wong","r. chi-wing wong, s. zeighami",0.17857142857142858
"jinyan li, guimei liu, limsoon wong, haiquan li","h. li, l. wong, j. li, g. liu",0.1896551724137931
"jinyan li, david lo, siau-cheng khoo, limsoon wong","l. wong, s. khoo, d. lo, j. li",0.19402985074626866
"christian bizer, robert isele","r. isele, c. bizer",0.18604651162790695
"s. cohen, n. or","nerya or, sara cohen",0.14705882352941174
"n. or, s. cohen","sara cohen, nerya or",0.14705882352941174
"sara cohen, nerya or","n. or, s. cohen",0.14705882352941174
"sara cohen, nerya or","n. or, s. cohen",0.14705882352941174
"nerya or, sara cohen","s. cohen, n. or",0.14705882352941174
"sara cohen, nerya or","n. or, s. cohen",0.14705882352941174
"sara cohen, nerya or","n. or, s. cohen",0.14705882352941174
"kun liu, evimaria terzi","e. terzi, k. liu",0.16216216216216214
"k. liu, evimaria terzi","e. terzi, kun liu",0.16216216216216214
"kun liu, evimaria terzi","e. terzi, k. liu",0.16216216216216214
"e. terzi, k. liu","kun liu, evimaria terzi",0.16216216216216214
"y. zhang, haichuan shang, jeffrey x. yu, x. lin","xuemin lin, ying zhang, h. shang, j. xu yu",0.18571428571428567
"c. lu, jeffrey x. yu, hao wei, x. lin","xuemin lin, j. xu yu, can lu, h. wei",0.18333333333333326
"juan lu, zhiguo gong, xuemin lin","z. gong, x. lin, j. lu",0.1914893617021277
"juan lu, xuemin lin, zhiguo gong","z. gong, x. lin, j. lu",0.1914893617021277
"z. gong, x. lin, j. lu","xuemin lin, juan lu, zhiguo gong",0.1914893617021277
"xuemin lin, juan lu, z. gong","j. lu, zhiguo gong, x. lin",0.1914893617021277
"juan lu, z. gong, xuemin lin","x. lin, zhiguo gong, j. lu",0.1914893617021277
"x. lin, zhiguo gong, j. lu","juan lu, z. gong, xuemin lin",0.1914893617021277
"ander d. keijzer, m. v. keulen","maurice van keulen, a. de keijzer",0.1851851851851852
"maurice v. keulen, a. d. keijzer","ander de keijzer, m. van keulen",0.1851851851851852
"m. van keulen, a. de keijzer","ander d. keijzer, maurice v. keulen",0.1851851851851852
"a. d. keijzer, m. v. keulen","maurice van keulen, ander de keijzer",0.1851851851851852
"maurice v. keulen, ander d. keijzer","a. de keijzer, m. van keulen",0.1851851851851852
"ander d. keijzer, maurice v. keulen","m. van keulen, a. de keijzer",0.1851851851851852
"yuni xia, li xiong","l. xiong, y. xia",0.1724137931034483
"y. xia, l. xiong","li xiong, yuni xia",0.1724137931034483
"y. xia, l. xiong","li xiong, yuni xia",0.1724137931034483
"y. xia, l. xiong","li xiong, yuni xia",0.1724137931034483
"l. xiong, y. xia","yuni xia, li xiong",0.1724137931034483
"li xiong, yuni xia","y. xia, l. xiong",0.1724137931034483
"yuni xia, li xiong","l. xiong, y. xia",0.1724137931034483
"l. xiong, y. xia","yuni xia, li xiong",0.1724137931034483
"yang-sae moon, kyu-young whang, wook-shin han","w. han, y. moon, k. whang",0.1864406779661017
"kyu-young whang, w. han, yang-sae moon","wook-shin han, y. moon, k. whang",0.1864406779661017
"jinsoo lee, jeong-hoon lee, wook-shin han","j. lee, w. han, j. lee",0.18
"j. lee, w. han, j. lee","jinsoo lee, jeong-hoon lee, wook-shin han",0.18
"j. lee, jinsoo lee, wook-shin han","w. han, j. lee, jeong-hoon lee",0.17647058823529413
"wook-shin han, jinsoo lee, j. lee","j. lee, jeong-hoon lee, w. han",0.17647058823529413
"jinsoo lee, jeong-hoon lee, wook-shin han","j. lee, w. han, j. lee",0.18
"w. han, jinsoo lee, minh-duc pham, jeffrey xu yu","m. pham, j. x. yu, wook-shin han, j. lee",0.17333333333333334
"w. han, y. moon, kyu-young whang","k. whang, yang-sae moon, wook-shin han",0.1864406779661017
"k. whang, w. han, yang-sae moon","y. moon, wook-shin han, kyu-young whang",0.1864406779661017
"k. whang, yang-sae moon, wook-shin han","w. han, y. moon, kyu-young whang",0.1864406779661017
"w. han, yang-sae moon, kyu-young whang","k. whang, y. moon, wook-shin han",0.1864406779661017
"il-yeol song, k. whang, jae-gil lee, w. han","kyu-young whang, wook-shin han, i. song, j. lee",0.1891891891891892
"wook-shin han, i. song, kyu-young whang, jae-gil lee","j. lee, k. whang, il-yeol song, w. han",0.1891891891891892
"j. lee, wook-shin han","w. han, jinsoo lee",0.10256410256410256
"j. lee, wook-shin han","w. han, j. lee",0.18181818181818185
"wook-shin han, j. lee","jinsoo lee, w. han",0.10256410256410256
"j. lee, w. han","wook-shin han, jinsoo lee",0.10256410256410256
"jinsoo lee, wook-shin han","w. han, j. lee",0.10256410256410256
"j. lee, w. han","wook-shin han, jinsoo lee",0.10256410256410256
"jinsoo lee, wook-shin han","w. han, j. lee",0.10256410256410256
"j. lee, wook-shin han","w. han, jinsoo lee",0.10256410256410256
"j. lee, wook-shin han","w. han, jinsoo lee",0.10256410256410256
"j. lee, w. han","wook-shin han, j. lee",0.18181818181818185
"w. han, j. lee","jinsoo lee, wook-shin han",0.10256410256410256
"jinsoo lee, wook-shin han","w. han, j. lee",0.10256410256410256
"wook-shin han, j. lee","j. lee, w. han",0.18181818181818185
"w. han, j. lee","j. lee, wook-shin han",0.18181818181818185
"wook-shin han, j. lee","jinsoo lee, w. han",0.10256410256410256
"wook-shin han, j. lee","j. lee, w. han",0.18181818181818185
"wook-shin han, j. lee","j. lee, w. han",0.18181818181818185
"jinsoo lee, w. han","wook-shin han, j. lee",0.10256410256410256
"j. lee, w. han","wook-shin han, jinsoo lee",0.10256410256410256
"jinsoo lee, wook-shin han","w. han, j. lee",0.10256410256410256
"i. song, k. whang, w. han, m. lee","min-jae lee, il-yeol song, kyu-young whang, wook-shin han",0.1891891891891892
"h. yu, w. kwak, w. han","wook-shin han, wooseong kwak, hwanjo yu",0.17307692307692307
"hwanjo yu, wook-shin han, wooseong kwak","w. han, w. kwak, h. yu",0.17307692307692307
"r. huang, l. zou","lei zou, ruizhe huang",0.17142857142857146
"lei zou, ruizhe huang","r. huang, l. zou",0.17142857142857146
"lei zou, ruizhe huang","r. huang, l. zou",0.17142857142857146
"r. huang, l. zou","lei zou, ruizhe huang",0.17142857142857146
"ruizhe huang, lei zou","l. zou, r. huang",0.17142857142857146
"stan zdonik, t. ge","tingjian ge, s. zdonik",0.1891891891891892
"s. zdonik, tingjian ge","t. ge, stan zdonik",0.1891891891891892
"t. ge, s. zdonik","stan zdonik, tingjian ge",0.16216216216216214
"s. zdonik, t. ge","tingjian ge, stan zdonik",0.16216216216216214
"s. zdonik, t. ge","tingjian ge, stan zdonik",0.16216216216216214
"t. ge, s. zdonik","stan zdonik, tingjian ge",0.16216216216216214
"t. ge, s. zdonik","stan zdonik, tingjian ge",0.16216216216216214
"k. seluk candan, j. wook kim","jong w. kim, k. s. candan",0.1875
"k. s. candan, j. w. kim","jong wook kim, k. seluk candan",0.1875
"j. w. kim, k. s. candan","k. seluk candan, jong wook kim",0.1875
"jong w. kim, k. s. candan","k. seluk candan, j. wook kim",0.1875
"jong wook kim, k. seluk candan","k. s. candan, j. w. kim",0.1875
"k. s. candan, j. wook kim","jong w. kim, k. seluk candan",0.1875
"jong wook kim, k. s. candan","k. seluk candan, j. w. kim",0.1875
"j. yu, mohamed sarwat","m. sarwat, jia yu",0.16666666666666666
"mohamed sarwat, jia yu","j. yu, m. sarwat",0.16666666666666666
"jia yu, m. sarwat","mohamed sarwat, j. yu",0.16666666666666666
"m. sarwat, jia yu","j. yu, mohamed sarwat",0.16666666666666666
"mohamed sarwat, jia yu","j. yu, m. sarwat",0.16666666666666666
"mohamed sarwat, jia yu","j. yu, m. sarwat",0.16666666666666666
"m. sarwat, jia yu","j. yu, mohamed sarwat",0.16666666666666666
"j. yu, m. sarwat","mohamed sarwat, jia yu",0.16666666666666666
"mohamed sarwat, j. yu","jia yu, m. sarwat",0.16666666666666666
"jia yu, mohamed sarwat","m. sarwat, j. yu",0.16666666666666666
"m. sarwat, j. yu","jia yu, mohamed sarwat",0.16666666666666666
"j. yu, m. sarwat","mohamed sarwat, jia yu",0.16666666666666666
"m. sarwat, j. yu","jia yu, mohamed sarwat",0.16666666666666666
"yuhan sun, mohamed sarwat","m. sarwat, y. sun",0.18421052631578946
"yuhan sun, mohamed sarwat","m. sarwat, y. sun",0.18421052631578946
"yuhan sun, mohamed sarwat","m. sarwat, y. sun",0.18421052631578946
"ming-syan chen, jiawei han, philip s.  yu","j. han, p. s. yu, m. chen",0.1896551724137931
"ming-syan chen, p. s. yu, jiawei han","j. han, m. chen, philip s.  yu",0.1896551724137931
"ming-syan chen, jiawei han, p. s. yu","philip s.  yu, j. han, m. chen",0.1896551724137931
"philip s.  yu, m. chen, j. han","ming-syan chen, jiawei han, p. s. yu",0.1896551724137931
"ming-syan chen, jiawei han, p. s. yu","philip s.  yu, j. han, m. chen",0.1896551724137931
"j. han, m. chen, philip s.  yu","ming-syan chen, p. s. yu, jiawei han",0.1896551724137931
"jiawei han, y. fu","yongjian fu, j. han",0.1111111111111111
"j. han, y. fu","y. fu, jiawei han",0.1724137931034483
"jiawei han, y. fu","y. fu, j. han",0.1724137931034483
"y. fu, j. han","jiawei han, y. fu",0.1724137931034483
"y. fu, jiawei han","j. han, y. fu",0.1724137931034483
"y. fu, jiawei han","j. han, yongjian fu",0.1111111111111111
"j. han, y. fu","y. fu, jiawei han",0.1724137931034483
"j. han, yongjian fu","y. fu, jiawei han",0.1111111111111111
"j. han, y. fu","y. fu, jiawei han",0.1724137931034483
"y. fu, jiawei han","j. han, yongjian fu",0.1111111111111111
"y. fu, jiawei han","j. han, y. fu",0.1724137931034483
"j. han, y. fu","y. fu, jiawei han",0.1724137931034483
"jae-gil lee, jiawei han, kyu-young whang","k. whang, j. han, j. lee",0.18867924528301888
"kyu-young whang, jiawei han, jae-gil lee","j. lee, j. han, k. whang",0.1851851851851852
"kyu-young whang, j. lee, j. han","jae-gil lee, jiawei han, k. whang",0.18867924528301888
"kyu-young whang, j. lee, j. han","jiawei han, jae-gil lee, k. whang",0.18867924528301888
"kyu-young whang, jiawei han, jae-gil lee","j. lee, j. han, k. whang",0.1851851851851852
