cluster_id,Title,Authors,Venue,Year,Citations,Source
1807470,Grouping and Optimization of XPath Expressions in System RX,"Andrey Balmin,  Fatma Ozcan,  Ashutosh Singh,  Edison Ting",ICDE,2008,0.0,GoogleScholar
1807471,Pig latin: a not-so-foreign language for data processing,"Christopher Olston,  Benjamin Reed,  Utkarsh Srivastava,  Ravi Kumar,  Andrew Tomkins",SIGMOD,2008,1333.0,GoogleScholar
1807472,Efficient similarity search and classification via rank aggregation,"Ronald Fagin,  Ravi Kumar,  Dandapani Sivakumar",SIGMOD,2003,233.66666666666663,GoogleScholar
1807473,Extracting large-scale knowledge bases from the web,"Ravi Kumar, Prabhakar Raghavan, Sridhar Rajagopalan, Andrew Tomkins",VLDB,1999,146.5,GoogleScholar
1807475,Discovering large dense subgraphs in massive graphs,"David Gibson,  Ravi Kumar,  Andrew Tomkins",VLDB,2005,116.5,GoogleScholar
1807476,Scalable k-means++,"Bahman Bahmani,  Benjamin Moseley,  Andrea Vattani,  Ravi Kumar,  Sergei Vassilvitskii",VLDB,2012,173.0,GoogleScholar
1807477,Densest Subgraph in Streaming and MapReduce,"Bahman Bahmani, Ravi Kumar, Sergei Vassilvitskii",VLDB,2012,52.8,GoogleScholar
1807478,Automatic wrappers for large scale web extraction,"Nilesh Dalvi, Ravi Kumar, Mohamed Soliman",VLDB,2011,56.8,GoogleScholar
1807483,Relaxation in text search using taxonomies,"Marcus Fontoura,  Vanja Josifovski,  Ravi Kumar,  Christopher Olston,  Andrew Tomkins,  Sergei Vassilvitskii",VLDB,2008,12.5,GoogleScholar
1807484,Efficient implementation of large-scale multi-structural databases,"Ronald Fagin,  Ph Kolaitis,  Ravi Kumar,  Jasmine Novak,  D Sivakumar,  Andrew Tomkins",VLDB,2005,7.5,GoogleScholar
1807486,"Corrigendum to efficient similarity search and classification via rank aggregation by Ronald Fagin, Ravi Kumar and D. Sivakumar (proc. SIGMOD'03)","Alexandr Andoni,  Ronald Fagin,  Ravi Kumar,  Mihai Patrascu,  D Sivakumar",SIGMOD,2008,3.0,GoogleScholar
1807488,Local search methods for k-means with outliers,"Shalmoli Gupta,  Ravi Kumar,  Kefu Lu,  Benjamin Moseley,  Sergei Vassilvitskii",VLDB,2017,4.5,GoogleScholar
1807489,Efficient Discovery of Authoritative Resources,"Ravi Kumar,  Kevin Lang,  Cameron Marlow,  Andrew Tomkins",ICDE,2008,2.75,GoogleScholar
1807490,A graph-based framework for multiparadigmatic visual access to databases,"Tiziana Catarci,Shi-Kuo Chang,Maria Francesca Costabile,Stefano Levialdi,Giuseppe Santucci",IEEE TKDE,1996,33.75,GoogleScholar
1807491,Sindbad: a location-based social networking system,"Mohamed Sarwat,  Jie Bao,  Ahmed Eldawy,  Justin J Levandoski,  Amr Magdy,  Mohamed F Mokbel",SIGMOD,2012,52.0,GoogleScholar
1807492,Graphical interaction with heterogeneous databases,"T. Catarci, G. Santucci, J. Cardiff",VLDB Journal,1997,13.75,GoogleScholar
1807493,Effective automated object matching,"Diego Zardetto,Monica Scannapieco,Tiziana Catarci",ICDE,2010,11.0,GoogleScholar
1807494,Information visualization,"Tiziana Catarci,  Isabel F Cruz",SIGMOD Record,1996,20.0,GoogleScholar
1807495,Query by diagram: A graphical environment for querying databases,"Tiziana Catarci,Giuseppe Santucci",SIGMOD,1994,7.75,GoogleScholar
1807496,The prototype of the dare system,"Tiziana Catarci,Giuseppe Santucci",SIGMOD,2001,4.0,GoogleScholar
1807498,Concept Description Language for Statistical Data Modeling.,"Tiziana Catarci,  Giovanna D'Angiolini,  Maurizio Lenzerini",VLDB,1990,3.333333333333333,GoogleScholar
1807499,AURA: Enabling attribute-based spatial search in RFID rich environments,"Tejas A Bapat,  K Seluk Candan,  V Snehith Cherukuri,  Hari Sundaram",ICDE,2009,2.0,GoogleScholar
1807500,Guest editorial: special issue on metadata management,"Tiziana Catarci,  Rene J Miller",VLDB Journal,2008,0.0,GoogleScholar
1807501,Core Database Technology Program Committee,"Anastassia Ailamaki,  Gustavo Alonso,  Walid Aref,  Lars Arge,  Brian Babcock,  Mikael Berndtsson",VLDB,2005,0.0,GoogleScholar
1807502,Modern Information Retrieval</title,"Berthier Ribeiro-Neto,  Ricardo Baeza-Yates,  Tiziana Catarci,  Maria F Costabile,  Stefano Levialdi,  Carlo Batini",SIGMOD Record,2000,0.0,GoogleScholar
1807503,Aurora: a new model and architecture for data stream management,"Daniel J Abadi,  Don Carney,  Ugur etintemel,  Mitch Cherniack,  Christian Convey,  Sangdon Lee",VLDB Journal,2003,703.0,GoogleScholar
1807504,The Design of the Borealis Stream Processing Engine.,"Daniel J Abadi,  Yanif Ahmad,  Magdalena Balazinska,  Ugur Cetintemel,  Mitch Cherniack,  Jeong-Hyon Hwang",CIDR,2005,877.0,GoogleScholar
1807505,C-store: a column-oriented DBMS,"Mike Stonebraker,  Daniel J Abadi,  Adam Batkin,  Xuedong Chen,  Mitch Cherniack,  Miguel Ferreira",VLDB,2005,626.0,GoogleScholar
1807506,Scalable Distributed Stream Processing.,"Mitch Cherniack,  Hari Balakrishnan,  Magdalena Balazinska,  Donald Carney,  Ugur Cetintemel,  Ying Xing",CIDR,2003,384.5,GoogleScholar
1807507,Balancing push and pull for data broadcast,"Swarup Acharya,Michael J. Franklin,Stanley B. Zdonik",SIGMOD,1997,312.3333333333333,GoogleScholar
1807508,The 8 requirements of real-time stream processing,"Michael Stonebraker,Ugur etintemel,Stanley B. Zdonik",SIGMOD Record,2005,197.6,GoogleScholar
1807509,H-store: a high-performance; distributed main memory transaction processing system,"Robert Kallman,  Hideaki Kimura,  Jonathan Natkins,  Andrew Pavlo,  Alexander Rasin,  Stanley Zdonik",VLDB,2008,262.5,GoogleScholar
1807510,Data in your face: push technology in perspective,"Michael Franklin,  Stan Zdonik",SIGMOD Record,1998,307.0,GoogleScholar
1807511,High-availability algorithms for distributed stream processing,"J-H Hwang,  Magdalena Balazinska,  Alex Rasin,  Ugur Cetintemel,  Michael Stonebraker,  Stan Zdonik",ICDE,2005,186.5,GoogleScholar
1807512,Overview of SciDB: large scale array storage; processing and analysis,Paul G Brown,SIGMOD,2010,140.0,GoogleScholar
1807513,Disseminating Updates on Broadcast Disks,"Swarup Acharya,  Michael J Franklin,  Stanley Zdonik",VLDB,1996,96.25,GoogleScholar
1807514,Dynamic load distribution in the borealis stream processor,"Ying Xing,Stanley B. Zdonik,Jeong-Hyon Hwang",ICDE,2005,122.5,GoogleScholar
1807515,Aurora: a data stream management system,"Daniel Abadi,  Donald Carney,  Ugur Cetintemel,  Mitch Cherniack,  Christian Convey,  C Erwin",SIGMOD,2003,112.0,GoogleScholar
1807516,Towards a streaming SQL standard,"Namit Jain,  Shailendra Mishra,  Anand Srinivasan,  Johannes Gehrke,  Jennifer Widom,  Hari Balakrishnan",VLDB,2008,100.5,GoogleScholar
1807517,Requirements for Science Data Bases and SciDB.,"Michael Stonebraker,  Jacek Becla,  David J DeWitt,  Kian-Tat Lim,  David Maier,  Oliver Ratzesberger",CIDR,2009,98.5,GoogleScholar
1807518,Retrospective on aurora,"Hari Balakrishnan,  Magdalena Balazinska,  Don Carney,  Uur etintemel,  Mitch Cherniack,  Christian Convey",VLDB Journal,2004,102.5,GoogleScholar
1807519,Skew-aware automatic database partitioning in shared-nothing; parallel OLTP systems,"Andrew Pavlo,Carlo Curino,Stanley B. Zdonik",SIGMOD,2012,96.25,GoogleScholar
1807520,ISIS: interface for a semantic information system,"Kenneth J Goldman,  Sally A Goldman,  Paris C Kanellakis,  Stanley B Zdonik",SIGMOD Record,1985,98.5,GoogleScholar
1807521,Knowledge-based query processing,"Michael Hammer,  Stanley B Zdonik",VLDB,1980,84.5,GoogleScholar
1807522,A demonstration of SciDB: a science-oriented DBMS,"Philippe Cudr-Mauroux,  Hideaki Kimura,  K-T Lim,  Jennie Rogers,  Roman Simakov,  Emad Soroush",VLDB,2009,86.5,GoogleScholar
1807523,Window-aware load shedding for aggregation queries over data streams,"Nesime Tatbul,  Stan Zdonik",VLDB,2006,45.0,GoogleScholar
1807524,Staying fit: Efficient load shedding techniques for distributed stream processing,"Nesime Tatbul,  Uur etintemel,  Stan Zdonik",VLDB,2007,53.25,GoogleScholar
1807525,A cooperative; self-configuring high-availability solution for stream processing,"Jeong-Hyon Hwang,Ying Xing,Ugur etintemel,Stanley B. Zdonik",ICDE,2007,56.0,GoogleScholar
1807526,One size fits all? Part 2: Benchmarking results,"Michael Stonebraker,  Chuck Bear,  Uur etintemel,  Mitch Cherniack,  Tingjian Ge,  Nabil Hachem",CIDR,2007,67.0,GoogleScholar
1807527,Answering aggregation queries in a secure system model,"Tingjian Ge, Stan Zdonik",VLDB,2007,43.25,GoogleScholar
1807528,Providing resiliency to load variations in distributed stream processing,"Ying Xing,  Jeong-Hyon Hwang,  Uur etintemel,  Stan Zdonik",VLDB,2006,33.25,GoogleScholar
1807529,Data Curation at Scale: The Data Tamer System.,"Michael Stonebraker,  Daniel Bruckner,  Ihab F Ilyas,  George Beskales,  Mitch Cherniack,  Stanley B Zdonik",CIDR,2013,39.66666666666666,GoogleScholar
1807530,Top-k queries on uncertain data: on score distribution and typical answers,"Tingjian Ge,  Stan Zdonik,  Samuel Madden",SIGMOD,2009,59.0,GoogleScholar
1807531,Distributed operation in the borealis stream processing engine,"Yanif Ahmad,  Bradley Berg,  Uur Cetintemel,  Mark Humphrey,  Jeong-Hyon Hwang,  Anjali Jhingran",SIGMOD,2005,51.0,GoogleScholar
1807532,Learning-based query performance modeling and prediction,"Mert Akdere,  Ugur etintemel,  Matteo Riondato,  Eli Upfal,  Stanley B Zdonik",ICDE,2012,52.5,GoogleScholar
1807533,"Fast, Secure Encryption for Indexing in a Column-Oriented DBMS","Tingjian Ge,Stanley B. Zdonik",ICDE,2007,30.5,GoogleScholar
1807534,Cooperative Transaction Hierarchies: A Transaction Model to Support Design Applications.,"Marian H Nodine,  Stanley B Zdonik",VLDB,1990,41.0,GoogleScholar
1807535,Anti-caching: A new approach to database management system architecture,"Justin DeBrabant, Andrew Pavlo, Stephen Tu, Michael Stonebraker, Stan Zdonik",VLDB,2013,29.0,GoogleScholar
1807536,Data staging for on-demand broadcast,"Demet Aksoy,  Michael J Franklin,  Stan Zdonik",VLDB,2001,33.666666666666664,GoogleScholar
1807537,Rule languages and internal algebras for rule-based optimizers,"Mitch Cherniack, Stanley B. Zdonik",SIGMOD,1996,31.2,GoogleScholar
1807538,The bigdawg polystore system,"Jennie Duggan,  Aaron J Elmore,  Michael Stonebraker,  Magda Balazinska,  Bill Howe,  Jeremy Kepner",SIGMOD Record,2015,63.0,GoogleScholar
1807539,Revision processing in a stream processing engine: A high-level design,"Esther Ryvkina,Anurag Maskey,Mitch Cherniack,Stanley B. Zdonik",ICDE,2006,26.0,GoogleScholar
1807540,Database systems-breaking out of the box,"Abraham Silberschatz,  Stan Zdonik",SIGMOD Record,1997,41.0,GoogleScholar
1807541,DBIS-Toolkit: Adaptable middleware for large scale data delivery,"Mehmet Altinel,Demet Aksoy,Thomas Baby,Michael J. Franklin,William Shapiro,Stanley B. Zdonik",SIGMOD Record,1999,25.25,GoogleScholar
1807542,A demonstration of the bigdawg polystore system,"Aaron Elmore,  Jennie Duggan,  Mike Stonebraker,  Magdalena Balazinska,  Ugur Cetintemel,  Vijay Gadepally",VLDB,2015,55.0,GoogleScholar
1807543,Query Steering for Interactive Data Exploration.,"Ugur Cetintemel,  Mitch Cherniack,  Justin DeBrabant,  Yanlei Diao,  Kyriaki Dimitriadou,  Alexander Kalinin",CIDR,2013,27.5,GoogleScholar
1807544,Fast and Highly-Available Stream Processing over Wide Area Networks,"Jeong-Hyon Hwang,Ugur etintemel,Stanley B. Zdonik",ICDE,2008,23.75,GoogleScholar
1807545,Control of an Extensible Query Optimizer: A Planning-Based Approach,"Gail Mitchell, Umeshwar Dayal, Stanley B. Zdonik",VLDB,1993,26.25,GoogleScholar
1807546,On predictive modeling for optimizing transaction execution in parallel OLTP systems,"Andrew Pavlo,Evan P. C. Jones,Stanley B. Zdonik",VLDB,2011,26.6,GoogleScholar
1807547,CORADD: Correlation aware database designer for materialized views and indexes,"Hideaki Kimura,  George Huo,  Alexander Rasin,  Samuel Madden,  Stanley B Zdonik",VLDB,2010,27.0,GoogleScholar
1807548,S-Store: a streaming NewSQL system for big velocity applications,"Ugur Cetintemel,  Jiang Du,  Tim Kraska,  Samuel Madden,  David Maier,  John Meehan",VLDB,2014,23.0,GoogleScholar
1807549,Changing the rules: Transformations for rule-based optimizers,"Mitch Cherniack, Stan Zdonik",SIGMOD Record,1998,24.66666666666667,GoogleScholar
1807551,Cooperative transaction hierarchies: Transaction support for design applications,"Marian H. Nodine, Stanley B. Zdonik",VLDB Journal,1992,11.25,GoogleScholar
1807552,Incremental database systems: databases from the ground up,Stanley B. Zdonik,SIGMOD Record,1993,17.666666666666668,GoogleScholar
1807553,S-Store: streaming meets transaction processing,"John Meehan,  Nesime Tatbul,  Stan Zdonik,  Cansu Aslantas,  Ugur Cetintemel,  Jiang Du",VLDB,2015,19.0,GoogleScholar
1807555,An architecture for compiling udf-centric workflows,"Andrew Crotty,  Alex Galakatos,  Kayhan Dursun,  Tim Kraska,  Carsten Binnig,  Ugur Cetintemel",VLDB,2015,32.0,GoogleScholar
1807556,A skip-list approach for efficiently processing forecasting queries,"Tingjian Ge,Stanley B. Zdonik",VLDB,2008,11.6,GoogleScholar
1807557,The Case for Predictive Database Systems: Opportunities and Challenges.,"Mert Akdere,  Ugur Cetintemel,  Matteo Riondato,  Eli Upfal,  Stanley B Zdonik",CIDR,2011,17.5,GoogleScholar
1807558,The end of slow networks: It's time for a redesign,"Carsten Binnig,  Andrew Crotty,  Alex Galakatos,  Tim Kraska,  Erfan Zamanian",VLDB,2016,29.0,GoogleScholar
1807559,Interactive data exploration using semantic windows,"Alexander Kalinin,  Ugur Cetintemel,  Stan Zdonik",SIGMOD,2014,14.5,GoogleScholar
1807560,Tupleware: Big Data; Big Analytics; Small Clusters.,"Andrew Crotty,  Alex Galakatos,  Kayhan Dursun,  Tim Kraska,  Ugur etintemel,  Stanley B Zdonik",CIDR,2015,26.0,GoogleScholar
1807561,Bridging the Archipelago between Row-Stores and Column-Stores for Hybrid Workloads,"Joy Arulraj,Andrew Pavlo,Prashanth Menon",SIGMOD,2016,14.5,GoogleScholar
1807562,Correlation maps: a compressed access method for exploiting soft functional dependencies,"Hideaki Kimura,  George Huo,  Alexander Rasin,  Samuel Madden,  Stanley B Zdonik",VLDB,2009,16.0,GoogleScholar
1807563,Handling Uncertain Data in Array Database Systems,"Tingjian Ge,Stanley B. Zdonik",ICDE,2008,13.0,GoogleScholar
1807564,Searchlight: Enabling Integrated Search and Exploration over Large Multidimensional Data,"Alexander Kalinin, Ugur Cetintemel, Stan Zdonik",VLDB,2015,9.4,GoogleScholar
1807565,Upi: A primary index for uncertain databases,"Hideaki Kimura,  Samuel Madden,  Stanley B Zdonik",VLDB,2010,12.0,GoogleScholar
1807566,Borealis-R: a replication-transparent stream processing system for wide-area monitoring applications,"Jeong-Hyon Hwang,Sanghoon Cha,Ugur etintemel,Stanley B. Zdonik",SIGMOD,2008,8.5,GoogleScholar
1807567,Inferring Function Semantics to Optimize Queries,"Mitch Cherniack,  Stanley B Zdonik",VLDB,1998,5.75,GoogleScholar
1807568,An automatic physical design tool for clustered column-stores,"Alexander Rasin, Stan Zdonik",EDBT,2013,4.6,GoogleScholar
1807570,Data Ingestion for the Connected World.,"John Meehan,  Cansu Aslantas,  Stan Zdonik,  Nesime Tatbul,  Jiang Du",CIDR,2017,3.5,GoogleScholar
1807571,OPAQUE: protecting path privacy in directions search,"Ken CK Lee,  Wang-Chien Lee,  Hong Va Leong,  Baihua Zheng",ICDE,2009,5.0,GoogleScholar
1807572,Design issues for second generation stream processing engines,"Daniel J Abadi,  Yanif Ahmad,  Magdalena Balazinska,  Ugur Cetintemel,  Mitch Cherniack,  Jeong-Hyon Hwang",CIDR,2005,3.5,GoogleScholar
1807573,Monte carlo query processing of uncertain multidimensional array data,"Tingjian Ge,David Grabiner,Stanley B. Zdonik",ICDE,2011,2.333333333333333,GoogleScholar
1807574,A*-tree: A Structure for Storage and Modeling of Uncertain Multidimensional Arrays,"Tingjian Ge, Stan Zdonik",VLDB,2010,1.8,GoogleScholar
1807575,Light-weight; runtime verification of query sources,"Tingjian Ge,  Stan Zdonik",ICDE,2009,4.0,GoogleScholar
1807576,Requirements for science data bases and scidb,"Kian-Tat Lim,  SLAC David Maier,  Oliver Ratzesberger,  Stan Zdonik",CIDR,2009,1.3333333333333333,GoogleScholar
1807577,Load Shedding in a Data Stream Manager,"Mitch Cherniack,  Michael Stonebraker,  Nesime Tatbul,  Uur etintemel,  Stan Zdonik",VLDB,2003,61.0,GoogleScholar
1807578,Optimizing index deployment order for evolving OLAP,"Hideaki Kimura,  Carleton Coffrin,  Alexander Rasin,  Stanley B Zdonik",EDBT,2012,1.5,GoogleScholar
1807579,Monitoring Streams,"Don Carney,  Cherniack M CU,  C Convey,  S Lee,  G Seidman,  M Stonebraker",VLDB,2002,2.0,GoogleScholar
1807580,Interactive Search and Exploration of Waveform Data with Searchlight,"Alexander Kalinin,  Ugur Cetintemel,  Stan Zdonik",SIGMOD,2016,0.0,GoogleScholar
1807581,Message from the general chairs and program chairs,"Betty Salzberg,  Mike Stonebraker,  Meral Ozsoyoglu,  Stan Zdonik",SIGMOD,2004,0.0,GoogleScholar
1807582,Proceedings of the 25th International Conference on Very Large Databases,"M Atkinson,  ME Orlowska,  P Valduriez,  S Zdonik,  M Brodie",VLDB,1999,0.0,GoogleScholar
1807583,THE BOXWOOD PRESS PACIFIC GROVE; CA; USA,"Fred J Maryanski,  Serge Abiteboul,  Peter Buneman,  Steven A Demurjian,  Hans-Detlef Gerhardt,  Peter Gray",VLDB Journal,1993,0.0,GoogleScholar
1807584,Fred J. Maryanski Storrs; CT; USA,"Serge Abiteboul,  Peter Buneman,  Hector Garcia-Molina,  Nathan Goodman,  Kuan-Tsae Huang,  Masaru Kitsuregawa",VLDB Journal,1993,0.0,GoogleScholar
1807585,Graphsig: A scalable approach to mining significant subgraphs in large graph databases,"Sayan Ranu,Ambuj K. Singh",ICDE,2009,77.33333333333333,GoogleScholar
1807586,Answering top-k representative queries on graph databases,"Sayan Ranu,Minh X. Hoang,Ambuj K. Singh",SIGMOD,2014,10.5,GoogleScholar
1807587,Indexing and matching trajectories under inconsistent sampling rates,"Sayan Ranu,  P Deepak,  Aditya D Telang,  Prasad Deshpande,  Sriram Raghavan",ICDE,2015,15.0,GoogleScholar
1807588,Debunking the Myths of Influence Maximization: An In-Depth Benchmarking Study,"Akhil Arora,  Sainyam Galhotra,  Sayan Ranu",SIGMOD,2017,7.75,GoogleScholar
1807590,Answering top-k queries over a mixture of attractive and repulsive dimensions,"Sayan Ranu,Ambuj K. Singh",VLDB,2011,5.0,GoogleScholar
1807591,COMMIT: A Scalable Approach to Mining Communication Motifs from Dynamic Networks,"Saket Gurukar, Sayan Ranu, Balaraman Ravindran",SIGMOD,2015,3.8,GoogleScholar
1807592,Indexing and mining topological patterns for drug discovery,"Sayan Ranu,Ambuj K. Singh",EDBT,2012,5.666666666666668,GoogleScholar
1807595,NetClus: A scalable framework for locating top-k sites for placement of trajectory-aware services,"Shubhadip Mitra,  Priya Saraf,  Richa Sharma,  Arnab Bhattacharya,  Sayan Ranuy,  Harsh Bhandari",ICDE,2017,1.0,GoogleScholar
1807596,SkyGraph: retrieving regions of interest using skyline subgraph queries,"Shiladitya Pande,  Sayan Ranu,  Arnab Bhattacharya",VLDB,2017,0.25,GoogleScholar
1807597,Entity linking: detecting entities within text,"P Deepak,  Sayan Ranu",SIGMOD,2014,0.0,GoogleScholar
1807598,Trajectory analytics: indexing; mining; and applications to network optimization,"Sayan Ranu,  Aditya D Telang,  Vinay Kolar",SIGMOD,2013,0.0,GoogleScholar
1807599,Column-oriented storage techniques for MapReduce,"Avrilia Floratou,  Jignesh M Patel,  Eugene J Shekita,  Sandeep Tata",VLDB,2011,83.0,GoogleScholar
1807600,"Using Paxos to Build a Scalable, Consistent, and Highly Available Datastore","Jun Rao,Eugene J. Shekita,Sandeep Tata",VLDB,2011,82.2,GoogleScholar
1807601,SQAK: doing more with keywords,"Sandeep Tata,  Guy M Lohman",SIGMOD,2008,75.75,GoogleScholar
1807602,Estimating the selectivity of tf-idf based cosine similarity predicates,"Sandeep Tata,  Jignesh M Patel",SIGMOD Record,2007,63.5,GoogleScholar
1807603,Practical suffix tree construction,"Sandeep Tata,  Richard A Hankins,  Jignesh M Patel",VLDB,2004,73.0,GoogleScholar
1807604,Practical methods for constructing suffix trees,"Yuanyuan Tian,  Sandeep Tata,  Richard A Hankins,  Jignesh M Patel",VLDB Journal,2005,60.5,GoogleScholar
1807605,Efficient and accurate discovery of patterns in sequence data sets,"Avrilia Floratou,  Sandeep Tata,  Jignesh M Patel",IEEE TKDE,2011,40.0,GoogleScholar
1807606,Clydesdale: structured data processing on MapReduce,"Tim Kaldewey,  Eugene J Shekita,  Sandeep Tata",EDBT,2012,26.33333333333333,GoogleScholar
1807607,Declarative querying for biological sequences,"Sandeep Tata,  James S Friedman,  Anand Swaroop",ICDE,2006,17.5,GoogleScholar
1807608,Sparkler: Supporting large-scale matrix factorization,"Boduo Li, Sandeep Tata, Yannis Sismanis",EDBT,2013,13.333333333333336,GoogleScholar
1807609,Clydesdale: structured data processing on hadoop,"Andrey Balmin,  Tim Kaldewey,  Sandeep Tata",SIGMOD,2012,17.0,GoogleScholar
1807610,Diff-Index: Differentiated Index in Distributed Log-Structured Data Stores.,"Wei Tan,  Sandeep Tata,  Yuzhe Tang,  Liana L Fong",EDBT,2014,5.333333333333333,GoogleScholar
1807611,Periscope/SQ: interactive exploration of biological sequence databases,"Sandeep Tata,  Willis Lang,  Jignesh M Patel",VLDB,2007,7.5,GoogleScholar
1807613,FLAME: Shedding Light on Hidden Frequent Patterns in Sequence Datasets,"Sandeep Tata,  Jignesh M Patel",ICDE,2008,2.0,GoogleScholar
1807614,DogmatiX tracks down duplicates in XML,"Melanie Weis,  Felix Naumann",SIGMOD,2005,74.4,GoogleScholar
1807615,Explaining missing answers to SPJUA queries,"Melanie Herschel, Mauricio A. Hernndez",VLDB,2010,40.2,GoogleScholar
1807616,Automatic data fusion with HumMer,"Alexander Bilke,  Jens Bleiholder,  Felix Naumann,  Christoph Bhm,  Karsten Draba,  Melanie Weis",VLDB,2005,23.75,GoogleScholar
1807617,Industry-scale duplicate detection,"Melanie Weis, Felix Naumann, Ulrich Jehle, Jens Lufter, Holger Schuster",VLDB,2008,34.333333333333336,GoogleScholar
1807618,XML duplicate detection using sorted neighborhoods,"Sven Puhlmann,  Melanie Weis,  Felix Naumann",EDBT,2006,30.33333333333333,GoogleScholar
1807619,Artemis: A system for analyzing missing answers,"Melanie Herschel,  Mauricio A Hernndez,  Wang-Chiew Tan",VLDB,2009,24.66666666666667,GoogleScholar
1807620,Query-Based Why-Not Provenance with NedExplain,"Nicole Bidoit,  Melanie Herschel,  Katerina Tzompanaki",EDBT,2014,13.333333333333336,GoogleScholar
1807621,Detecting Duplicates in Complex XML Data,"Melanie Weis,  Felix Naumann",ICDE,2006,15.25,GoogleScholar
1807622,Efficient and Effective Duplicate Detection in Hierarchical Data,"Melanie Herschel,  Pvel Calado,  Luآ­s Leito",IEEE TKDE,2012,10.333333333333334,GoogleScholar
1807623,Subsumption and complementation as data fusion operators,"Jens Bleiholder,Sascha Szott,Melanie Herschel,Frank Kaufer,Felix Naumann",EDBT,2010,9.2,GoogleScholar
1807624,EFQ: Why-not answer polynomials in action,"Nicole Bidoit,  Melanie Herschel,  Katerina Tzompanaki",VLDB,2015,9.5,GoogleScholar
1807625,Entity Resolution in the Web of Data,"Kostas Stefanidis,  Vasilis Efthymiou,  Melanie Herschel,  Vassilis Christophides",CIKM,2013,5.25,GoogleScholar
1807626,Fuzzy Duplicate Detection on XML Data,Melanie Weis,Proceedings of VLDB 2005 PhD Workshop,2005,8.0,GoogleScholar
1807627,XClean in Action,"Melanie Weis,  Ioana Manolescu",CIDR,2007,5.0,GoogleScholar
1807630,Provenance: On and behind the screens,"Melanie Herschel,  Marcel Hlawatsch",SIGMOD,2016,4.5,GoogleScholar
1807631,A survey on provenance: What for? What form? What from?,"Melanie Herschel,  Ralf Diestelkآ¤mper,  Houssem Ben Lahmar",VLDB Journal,2017,0.0,GoogleScholar
1807632,A brief survey of web data extraction tools,"Alberto H. F. Laender,Berthier A. Ribeiro-Neto,Altigran Soares da Silva,Juliana S. Teixeira",SIGMOD Record,2002,365.8,GoogleScholar
1807633,Organizing hidden-web databases by clustering visible web documents,"Luciano Barbosa,Juliana Freire,Altigran Soares da Silva",ICDE,2007,34.25,GoogleScholar
1807634,A genetic programming approach to record deduplication,"Moiss G. de Carvalho,Alberto H. F. Laender,Marcos Andr Gonalves,Altigran Soares da Silva",IEEE TKDE,2012,38.333333333333336,GoogleScholar
1807635,Ondux: on-demand unsupervised learning for information extraction,"Eli Cortez,  Altigran S da Silva,  Marcos Andr Gonalves,  Edleno S de Moura",SIGMOD,2010,35.0,GoogleScholar
1807636,A probabilistic approach for automatically filling form-based web interfaces,"Guilherme A Toda,  Eli Cortez,  Altigran S da Silva,  Edleno de Moura",VLDB,2010,18.5,GoogleScholar
1807637,Joint unsupervised structure discovery and information extraction,"Eli Cortez,  Daniel Oliveira,  Altigran S da Silva,  Edleno S de Moura,  Alberto HF Laender",SIGMOD,2011,23.0,GoogleScholar
1807638,Ranking candidate networks of relations to improve keyword search over relational databases,"Pericles de Oliveira,Altigran Soares da Silva,Edleno Silva de Moura",ICDE,2015,3.333333333333333,GoogleScholar
1807640,Removing DUST Using Multiple Alignment of Sequences,"Kaio Wagner Lima Rodrigues,Marco Cristo,Edleno Silva de Moura,Altigran Soares da Silva",IEEE TKDE,2015,1.6666666666666667,GoogleScholar
1807641,Semantic Proximity Search on Graphs with Metagraph-based Learning,"Yuan Fang,  Wenqing Lin,  Vincent W Zheng,  Min Wu,  Kevin Chen-Chuan Chang,  Xiao-Li Li",ICDE,2016,9.0,GoogleScholar
1807642,Learning Community Embedding with Community Detection and Node Embedding on Graphs,"Sandro Cavallari,  Vincent W. Zheng,  Hongyun Cai,  Kevin C.-C. Chang,  Erik Cambria",CIKM,2017,8.0,GoogleScholar
1807644,A comprehensive survey of graph embedding: Problems; techniques and applications,"Hongyun Cai,  Vincent W Zheng,  Kevin Chang",IEEE TKDE,2018,5.0,GoogleScholar
1807645,From community detection to community profiling,"HongYun Cai,Vincent Wenchen Zheng,Fanwei Zhu,Kevin Chen-Chuan Chang,Zi Huang",VLDB,2017,2.0,GoogleScholar
1807647,Learning to Query: Focused Web Page Harvesting for Entity Aspects,"Yuan Fang,  Vincent W Zheng,  Kevin Chen-Chuan Chang",ICDE,2016,1.0,GoogleScholar
1807648,Sociallens: Searching and browsing communities by content and interaction,"HongYun Cai,Vincent Wenchen Zheng,Penghe Chen,Fanwei Zhu,Kevin Chen-Chuan Chang,Zi Huang",ICDE,2017,1.0,GoogleScholar
1807649,Regularizing Structured Classifier with Conditional Probabilistic Constraints for Semi-supervised Learning,"Vincent Wenchen Zheng,Kevin Chen-Chuan Chang",CIKM,2016,0.5,GoogleScholar
1807650,ARISE-PIE: A People Information Integration Engine over the Web,"Vincent W Zheng,  Tao Hoang,  Penghe Chen,  Yuan Fang,  Xiaoyan Yang,  Kevin Chen-Chuan Chang",CIKM,2016,0.0,GoogleScholar
