_id,idDBLP,idACM,title_title_jac_qgm_3_qgm_3,authors_authors_jac_qgm_3_qgm_3,venue_venue_jac_qgm_3_qgm_3,year_year_lev_sim,gold
50747,journals/sigmod/GroskySF02,637420,1.0,0.5161290322580645,0.6190476190476191,1.0,1
50775,journals/sigmod/ButtlerCCFHLPRX02,637421,0.8690476190476191,0.8389830508474576,0.6190476190476191,1.0,1
50839,journals/sigmod/GobleR02a,637422,1.0,0.8529411764705882,0.6190476190476191,1.0,1
51075,journals/sigmod/FininJ02,637416,0.8709677419354839,0.6764705882352942,0.6190476190476191,1.0,1
51164,journals/sigmod/MaximilienS02,637417,1.0,0.68,0.6190476190476191,1.0,1
51207,journals/sigmod/AnyanwuS02,637418,0.8571428571428571,0.8484848484848485,0.6190476190476191,1.0,1
51403,journals/sigmod/AbererCH02,637419,1.0,0.625,0.6190476190476191,1.0,1
51450,journals/vldb/TenienteO95,615220,1.0,0.4888888888888889,0.057142857142857134,1.0,1
51607,journals/vldb/PeckhamMD95,615219,1.0,1.0,0.057142857142857134,1.0,1
51660,journals/vldb/TempletonHMB95,615222,1.0,0.8,0.057142857142857134,1.0,1
51816,journals/vldb/GutingS95,615221,1.0,0.509090909090909,0.057142857142857134,1.0,1
51899,journals/vldb/CliftonGB95,615214,1.0,0.7241379310344828,0.057142857142857134,1.0,1
52019,journals/vldb/ConstantopoulosJMV95,615213,1.0,0.9154929577464788,0.057142857142857134,1.0,1
52190,journals/vldb/DanYC95,615216,1.0,0.56,0.057142857142857134,1.0,1
52275,journals/vldb/AgrawalAJL95,615215,1.0,0.8787878787878788,0.057142857142857134,1.0,1
52344,journals/vldb/LandauST95,615233,1.0,0.7538461538461538,0.057142857142857134,1.0,1
52390,journals/vldb/KemperK95,615230,1.0,1.0,0.057142857142857134,1.0,1
52647,journals/vldb/AbiteboulB95,615234,1.0,1.0,0.057142857142857134,1.0,1
52746,journals/vldb/AlbanoGO95,615227,1.0,0.9130434782608696,0.057142857142857134,1.0,1
52842,journals/vldb/AtkinsonM95,615226,1.0,0.8684210526315791,0.057142857142857134,1.0,1
52875,journals/vldb/BenzakenD95,615229,0.9166666666666666,0.4791666666666667,0.057142857142857134,1.0,1
52973,journals/vldb/OzsuPSILM95,615228,1.0,0.6146788990825688,0.057142857142857134,1.0,1
53066,conf/sigmod/ViglasN02,564697,1.0,0.5714285714285714,0.15517241379310345,1.0,1
53256,conf/sigmod/KalnisNOPT02,564695,1.0,0.825,0.15517241379310345,1.0,1
53367,conf/sigmod/RiedewaldAA02,564694,1.0,0.7241379310344828,0.15517241379310345,1.0,1
53492,conf/sigmod/BunemanKTT02,564693,1.0,0.7246376811594203,0.15517241379310345,1.0,1
53560,conf/sigmod/ZadorozhnyRVUB02,564702,1.0,0.7659574468085106,0.15517241379310345,1.0,1
53729,conf/sigmod/OlstonW02,564701,1.0,1.0,0.15517241379310345,1.0,1
53765,conf/sigmod/DobraGGR02,564699,1.0,0.8285714285714286,0.15517241379310345,1.0,1
53842,conf/sigmod/MaddenSHR02,564698,1.0,0.8783783783783784,0.15517241379310345,1.0,1
53905,journals/sigmod/RossKMV02,507364,1.0,0.2058823529411765,0.6190476190476191,1.0,1
53916,journals/sigmod/Snodgrass02,507369,1.0,0.6551724137931034,0.6190476190476191,1.0,1
54081,journals/sigmod/CaplinskasEV02,507367,0.4509803921568628,1.0,0.6190476190476191,1.0,1
54161,journals/sigmod/GobleR02,507366,1.0,0.7058823529411765,0.6190476190476191,1.0,1
54276,journals/sigmod/Kemper02,507354,0.7804878048780488,0.031746031746031744,0.6190476190476191,1.0,1
54381,journals/sigmod/Geller02,507355,0.5841584158415841,0.0,0.6190476190476191,1.0,1
54554,journals/sigmod/Suciu02,507360,1.0,1.0,0.6190476190476191,1.0,1
54931,journals/sigmod/QuixSJ02,507348,0.8064516129032258,0.6833333333333333,0.6190476190476191,1.0,1
55040,journals/sigmod/ErdurD02,507349,1.0,0.7317073170731707,0.6190476190476191,1.0,1
55299,journals/sigmod/Kim02,507346,0.9651162790697676,1.0,0.6190476190476191,1.0,1
55400,journals/sigmod/CuiJO02,507347,0.7826086956521741,0.6976744186046512,0.6190476190476191,1.0,1
55422,journals/sigmod/Aberer02,507353,1.0,1.0,0.6190476190476191,1.0,1
55491,journals/sigmod/BallMRZ02,507350,1.0,1.0,0.6190476190476191,1.0,1
55592,journals/sigmod/Bussler02,507351,1.0,1.0,0.6190476190476191,1.0,1
55660,conf/sigmod/WangWYY02,564737,1.0,0.8666666666666667,0.15517241379310345,1.0,1
55836,conf/sigmod/MoonWH02,564735,1.0,0.8367346938775511,0.15517241379310345,1.0,1
55936,conf/sigmod/ProcopiucJAM02,564739,1.0,0.6823529411764706,0.15517241379310345,1.0,1
56076,conf/sigmod/YangWYH02,564738,1.0,0.8666666666666667,0.15517241379310345,1.0,1
56225,conf/sigmod/ChoiC02,564742,1.0,1.0,0.15517241379310345,1.0,1
56280,conf/sigmod/ThaperGIK02,564741,1.0,0.8928571428571429,0.15517241379310345,1.0,1
56358,conf/sigmod/Aggarwal02,564743,1.0,1.0,0.15517241379310345,1.0,1
56595,conf/sigmod/Ramanan02,564726,1.0,1.0,0.15517241379310345,1.0,1
56698,conf/sigmod/GuhaJKSY02,564725,1.0,0.7948717948717948,0.15517241379310345,1.0,1
56772,conf/sigmod/VriesMNK02,564729,1.0,0.75,0.15517241379310345,1.0,1
56861,conf/sigmod/BrunoKS02,564727,1.0,0.7307692307692307,0.15517241379310345,1.0,1
56888,conf/sigmod/ChangH02,564731,1.0,1.0,0.15517241379310345,1.0,1
56977,conf/sigmod/TaoP02,564730,1.0,0.5789473684210527,0.15517241379310345,1.0,1
57059,conf/sigmod/GaoW02,564734,1.0,0.65625,0.15517241379310345,1.0,1
57265,conf/sigmod/PolyzotisG02,564733,1.0,0.7173913043478259,0.15517241379310345,1.0,1
57490,conf/sigmod/TatarinovVBSSZ02,564715,1.0,0.7350427350427351,0.15517241379310345,1.0,1
57703,conf/sigmod/HacigumusILM02,564717,1.0,0.4827586206896552,0.15517241379310345,1.0,1
57766,conf/sigmod/GillmannWW02,564718,1.0,0.7413793103448276,0.15517241379310345,1.0,1
57904,conf/sigmod/DasuJMS02,564719,1.0,0.8271604938271605,0.15517241379310345,1.0,1
57976,conf/sigmod/LuoEHN02,564721,1.0,0.7794117647058824,0.15517241379310345,1.0,1
58078,conf/sigmod/BrunoC02,564722,1.0,1.0,0.15517241379310345,1.0,1
58196,conf/sigmod/RamanH02,564723,1.0,0.7551020408163265,0.15517241379310345,1.0,1
58328,conf/sigmod/DattaDTVSR02,564703,1.0,0.7326732673267327,0.15517241379310345,1.0,1
58422,conf/sigmod/Grust02,564705,1.0,1.0,0.15517241379310345,1.0,1
58459,conf/sigmod/ChungMS02,564706,1.0,0.8260869565217391,0.15517241379310345,1.0,1
58600,conf/sigmod/KaushikBNK02,564707,1.0,0.8194444444444444,0.15517241379310345,1.0,1
58711,conf/sigmod/ZhouR02,564709,1.0,0.5897435897435898,0.15517241379310345,1.0,1
58822,conf/sigmod/ChenGMV02,564710,0.9054054054054054,0.8260869565217391,0.15517241379310345,1.0,1
58853,conf/sigmod/LiGS02,564711,1.0,0.5517241379310345,0.15517241379310345,1.0,1
58917,conf/sigmod/FreireHRRS02,564713,1.0,0.6808510638297872,0.15517241379310345,1.0,1
59024,conf/sigmod/HinneburgKW02,564784,1.0,0.7460317460317459,0.15517241379310345,1.0,1
59122,conf/sigmod/PhanN02,564783,1.0,0.8484848484848485,0.15517241379310345,1.0,1
59196,conf/sigmod/AgrawalCD02,564782,1.0,0.7222222222222222,0.15517241379310345,1.0,1
59280,conf/sigmod/HanWDPW02,564781,1.0,1.0,0.15517241379310345,1.0,1
59389,conf/sigmod/FlorescuGKR02,564779,1.0,0.6829268292682927,0.15517241379310345,1.0,1
59501,conf/sigmod/CrescenziMM02,564778,1.0,0.8620689655172413,0.15517241379310345,1.0,1
59577,conf/sigmod/CranorGJSS02,564777,1.0,0.6930693069306929,0.15517241379310345,1.0,1
59622,conf/sigmod/MaddenH02,564776,1.0,1.0,0.15517241379310345,1.0,1
59651,conf/sigmod/FungSG02,564775,1.0,1.0,0.15517241379310345,1.0,1
59815,conf/sigmod/WangTYGWP02,564774,1.0,0.8142857142857143,0.15517241379310345,1.0,1
59966,conf/sigmod/KarbhariRXD02,564773,1.0,0.7714285714285715,0.15517241379310345,1.0,1
60084,conf/sigmod/ChenRW02,564771,1.0,0.6862745098039216,0.15517241379310345,1.0,1
60315,conf/sigmod/BarbosaMKL02,564769,1.0,0.7721518987341772,0.15517241379310345,1.0,1
60477,conf/sigmod/TheobaldW02,564768,1.0,1.0,0.15517241379310345,1.0,1
60645,conf/sigmod/ZhangMCMR02,564767,1.0,0.8295454545454546,0.15517241379310345,1.0,1
60708,conf/sigmod/AltinelLKMPLWB02,564765,1.0,0.8833333333333333,0.15517241379310345,1.0,1
60829,conf/sigmod/MarklL02,564766,1.0,0.8333333333333334,0.15517241379310345,1.0,1
60942,conf/sigmod/AntonJLPZZ02,564762,1.0,0.875,0.15517241379310345,1.0,1
61098,conf/sigmod/LuoKMPWLN02,564763,1.0,0.8849557522123894,0.15517241379310345,1.0,1
61122,conf/sigmod/PossSKL02,564759,1.0,0.5352112676056338,0.15517241379310345,1.0,1
61228,conf/sigmod/Team02,564761,1.0,0.5217391304347826,0.15517241379310345,1.0,1
61343,conf/sigmod/RaoZML02,564757,1.0,0.6610169491525424,0.15517241379310345,1.0,1
61405,conf/sigmod/SzalayGTKMRSv02,564758,1.0,0.9016393442622952,0.15517241379310345,1.0,1
61488,conf/sigmod/Weininger02,564754,1.0,1.0,0.15517241379310345,1.0,1
61757,conf/sigmod/KanthRA02,564755,1.0,0.6451612903225806,0.15517241379310345,1.0,1
61962,conf/sigmod/JosifovskiSHL02,564751,1.0,0.7183098591549296,0.15517241379310345,1.0,1
62021,conf/sigmod/BumbulisB02,564753,1.0,0.6,0.15517241379310345,1.0,1
62075,conf/sigmod/BhattacharyaMBNHS02,564749,1.0,0.8846153846153846,0.15517241379310345,1.0,1
62210,conf/sigmod/DogacTPPLKTK02,564750,1.0,0.8869565217391304,0.15517241379310345,1.0,1
62304,conf/sigmod/GarofalakisG02,564746,1.0,0.6666666666666666,0.15517241379310345,1.0,1
62315,conf/sigmod/ChaudhuriGN02,564747,1.0,0.9166666666666666,0.15517241379310345,1.0,1
62561,journals/sigmod/BargaL02,565139,1.0,0.7058823529411765,0.6190476190476191,1.0,1
62619,journals/sigmod/Goethals02,565132,0.5045871559633027,1.0,0.6190476190476191,1.0,1
62762,journals/sigmod/Hammer02,565135,1.0,1.0,0.6190476190476191,1.0,1
62968,journals/sigmod/Konig-RiesMMPPRSVW02,565134,0.7477477477477478,0.7077922077922078,0.6190476190476191,1.0,1
63141,journals/sigmod/Aberer02a,565129,1.0,1.0,0.6190476190476191,1.0,1
63163,journals/sigmod/Ouksel02,565131,0.3809523809523809,0.7058823529411765,0.6190476190476191,1.0,1
63437,journals/sigmod/BerzalM02,565130,0.4404761904761905,0.3898305084745763,0.6190476190476191,1.0,1
63506,journals/sigmod/Camps02,565125,1.0,0.4615384615384616,0.6190476190476191,1.0,1
63859,journals/sigmod/OrlandicLS02,565120,1.0,0.9183673469387756,0.6190476190476191,1.0,1
64192,journals/sigmod/PourabbasR02,565121,1.0,1.0,0.6190476190476191,1.0,1
64284,journals/sigmod/Wiegand02,565122,1.0,1.0,0.6190476190476191,1.0,1
64355,journals/sigmod/Kosch02,565123,1.0,1.0,0.6190476190476191,1.0,1
64467,conf/sigmod/ShashaB02,564799,1.0,1.0,0.15517241379310345,1.0,1
64533,conf/sigmod/Bussler02,564801,1.0,1.0,0.15517241379310345,1.0,1
64665,journals/sigmod/SlivinskasJS02,565119,1.0,0.7808219178082192,0.6190476190476191,1.0,1
64676,conf/sigmod/Cotton02,564792,1.0,1.0,0.15517241379310345,1.0,1
64777,conf/sigmod/GarofalakisGR02,564794,1.0,0.7931034482758621,0.15517241379310345,1.0,1
64869,conf/sigmod/Mohan02,564796,1.0,1.0,0.15517241379310345,1.0,1
64984,conf/sigmod/ShashaB02a,564798,1.0,1.0,0.15517241379310345,1.0,1
65026,conf/sigmod/LuWYBLY02,564785,1.0,0.873015873015873,0.15517241379310345,1.0,1
65181,conf/sigmod/RundensteinerWYD02,564786,1.0,0.8873239436619719,0.15517241379310345,1.0,1
65217,conf/sigmod/HellersteinW02,564788,1.0,1.0,0.15517241379310345,1.0,1
65315,conf/sigmod/Bonnet02,564790,1.0,1.0,0.15517241379310345,1.0,1
65463,conf/vldb/KnorrN98,671334,1.0,0.5897435897435898,0.03571428571428571,1.0,1
65575,conf/vldb/BlottKS98,671333,1.0,0.8571428571428571,0.03571428571428571,1.0,1
65623,conf/vldb/Vieille98,671336,1.0,1.0,0.03571428571428571,1.0,1
65694,conf/vldb/BelloDDFNSWZ98,671335,1.0,0.9366197183098592,0.03571428571428571,1.0,1
65711,conf/vldb/FangSGMU98,671338,1.0,0.8350515463917526,0.03571428571428571,1.0,1
65744,conf/vldb/NipplM98,671337,1.0,0.6097560975609756,0.03571428571428571,1.0,1
65781,conf/vldb/ArgePRSV98,671340,1.0,0.9111111111111112,0.03571428571428571,1.0,1
65811,conf/vldb/BliujuteJSS98,671339,1.0,0.8148148148148148,0.03571428571428571,1.0,1
65963,conf/vldb/SheikholeslamiCZ98,671342,1.0,0.8769230769230769,0.03571428571428571,1.0,1
66028,conf/vldb/BraumandlCK98,671341,1.0,0.578125,0.03571428571428571,1.0,1
66119,conf/vldb/Greco98,671344,1.0,1.0,0.03571428571428571,1.0,1
66199,conf/vldb/Tygar98,671343,1.0,1.0,0.03571428571428571,1.0,1
66238,conf/vldb/GoldmanSVG98,671346,1.0,0.8426966292134831,0.03571428571428571,1.0,1
66389,conf/vldb/RiedelGF98,671345,1.0,0.8518518518518519,0.03571428571428571,1.0,1
66460,conf/vldb/McHughW99,671349,1.0,1.0,0.03571428571428571,1.0,1
66531,conf/vldb/AcharyaGP99,671347,1.0,1.0,0.03571428571428571,1.0,1
66623,conf/vldb/SahuguetA99,671350,1.0,1.0,0.03571428571428571,1.0,1
66654,conf/vldb/Johnson99,671351,1.0,1.0,0.03571428571428571,1.0,1
66818,conf/vldb/DattaRT99,671352,1.0,0.7241379310344828,0.03571428571428571,1.0,1
66962,conf/vldb/Campbell99,671353,1.0,1.0,0.03571428571428571,1.0,1
66971,conf/vldb/LeeL99,671354,1.0,0.5555555555555556,0.03571428571428571,1.0,1
67009,conf/vldb/LiRS99,671355,1.0,0.7735849056603774,0.03571428571428571,1.0,1
67212,conf/vldb/ChengGKLLQS99,671357,1.0,0.8712871287128713,0.03571428571428571,1.0,1
67275,conf/vldb/Kornacker99,671358,1.0,1.0,0.03571428571428571,1.0,1
67289,conf/vldb/ChaudhuriG99,671359,1.0,0.6097560975609756,0.03571428571428571,1.0,1
67299,conf/vldb/WangZL99,671360,1.0,0.6666666666666666,0.03571428571428571,1.0,1
67351,conf/vldb/DarmontS99,671361,1.0,0.4,0.03571428571428571,1.0,1
67447,conf/vldb/RaoR99,671362,1.0,0.5294117647058824,0.03571428571428571,1.0,1
67596,conf/vldb/VorugantiOU99,671363,1.0,0.703125,0.03571428571428571,1.0,1
67657,conf/vldb/BonczMK99,671364,1.0,0.8518518518518519,0.03571428571428571,1.0,1
67729,conf/vldb/ChanI99,671365,1.0,1.0,0.03571428571428571,1.0,1
67910,conf/vldb/RothOH99,671494,1.0,0.8333333333333334,0.03571428571428571,1.0,1
67969,conf/vldb/FlorescuLSY99,671493,1.0,0.7903225806451613,0.03571428571428571,1.0,1
68075,conf/vldb/BrodieC99,671492,1.0,1.0,0.03571428571428571,1.0,1
68148,conf/vldb/PedersenJD99,671491,1.0,0.95,0.03571428571428571,1.0,1
68238,conf/vldb/BernsteinPS99,671498,1.0,0.84,0.03571428571428571,1.0,1
68308,conf/vldb/AbiteboulAAACHHMMMMSTV99,671497,1.0,0.8205128205128205,0.03571428571428571,1.0,1
68312,conf/vldb/ChenCFGJMTW99,671496,1.0,0.796875,0.03571428571428571,1.0,1
68443,conf/vldb/TamuraK99,671495,1.0,1.0,0.03571428571428571,1.0,1
68549,conf/vldb/Dayal99,671502,1.0,1.0,0.03571428571428571,1.0,1
68559,conf/vldb/JagadishKNS99,671501,1.0,0.7972972972972973,0.03571428571428571,1.0,1
68570,conf/vldb/Sarawagi99,671500,1.0,1.0,0.03571428571428571,1.0,1
68667,conf/vldb/ShanmugasundaramGTZDN99,671499,1.0,0.883495145631068,0.03571428571428571,1.0,1
68741,conf/vldb/KemperKW99,671506,1.0,0.8545454545454545,0.03571428571428571,1.0,1
68847,conf/vldb/KeimH99,671505,1.0,0.6444444444444445,0.03571428571428571,1.0,1
69053,conf/vldb/PitouraC99,671504,1.0,1.0,0.03571428571428571,1.0,1
69080,conf/vldb/HoskingC99,671503,1.0,1.0,0.03571428571428571,1.0,1
69167,conf/vldb/BamfordAP99,671509,1.0,0.7254901960784313,0.03571428571428571,1.0,1
69214,conf/vldb/DonjerkovicR99,671510,1.0,1.0,0.03571428571428571,1.0,1
69270,conf/vldb/GohOST99,671507,1.0,0.8518518518518519,0.03571428571428571,1.0,1
69316,conf/vldb/Hamilton99,671508,1.0,1.0,0.03571428571428571,1.0,1
69341,conf/vldb/BaumannDFRW99,671513,1.0,0.9220779220779219,0.03571428571428571,1.0,1
69361,conf/vldb/GarofalakisRS99,671514,1.0,0.7457627118644068,0.03571428571428571,1.0,1
69400,conf/vldb/LakshmananSS99,671511,1.0,0.8813559322033898,0.03571428571428571,1.0,1
69500,conf/vldb/KumarRRT99,671512,1.0,0.8169014084507042,0.03571428571428571,1.0,1
69515,conf/vldb/JermaineDO99,671517,1.0,0.8518518518518519,0.03571428571428571,1.0,1
69615,conf/vldb/BouganimCDDGS99,671518,1.0,0.8504672897196262,0.03571428571428571,1.0,1
69642,conf/vldb/JaedickeM99,671515,1.0,0.6590909090909091,0.03571428571428571,1.0,1
69704,conf/vldb/GionisIM99,671516,1.0,0.7090909090909091,0.03571428571428571,1.0,1
69847,conf/vldb/PacittMS99,671521,1.0,0.75,0.03571428571428571,1.0,1
69881,conf/vldb/CareyCNVDRSM99,671522,1.0,0.8150684931506851,0.03571428571428571,1.0,1
69933,conf/vldb/TanGO99,671519,1.0,0.6734693877551021,0.03571428571428571,1.0,1
70033,conf/vldb/FuhDCMTLDRM99,671520,1.0,0.7721518987341772,0.03571428571428571,1.0,1
70056,conf/vldb/Graefe99,671528,1.0,1.0,0.03571428571428571,1.0,1
70225,conf/vldb/IoannidisP99,671527,1.0,0.6521739130434783,0.03571428571428571,1.0,1
70261,conf/vldb/VriesDBA99,671530,1.0,0.8961038961038961,0.03571428571428571,1.0,1
70307,conf/vldb/KnorrN99,671529,1.0,0.5897435897435898,0.03571428571428571,1.0,1
70347,conf/vldb/CeriFP99,671524,1.0,0.9148936170212766,0.03571428571428571,1.0,1
70408,conf/vldb/ChakrabartiBD99,671523,1.0,0.8461538461538461,0.03571428571428571,1.0,1
70418,conf/vldb/Mohan99,671526,1.0,1.0,0.03571428571428571,1.0,1
70464,conf/vldb/CarinoOBS99,671525,1.0,0.6753246753246753,0.03571428571428571,1.0,1
70515,conf/vldb/JagadishLS99,671666,1.0,0.8771929824561403,0.03571428571428571,1.0,1
70590,conf/vldb/ZurekS99,671665,0.918032786885246,1.0,0.03571428571428571,1.0,1
70667,conf/vldb/KonigW99,671668,1.0,0.7608695652173914,0.03571428571428571,1.0,1
70759,conf/vldb/JagadishMN99,671667,1.0,0.6734693877551021,0.03571428571428571,1.0,1
70782,conf/vldb/AilamakiDHW99,671662,1.0,0.7971014492753623,0.03571428571428571,1.0,1
70815,conf/vldb/NinkHR99,671661,1.0,0.5283018867924528,0.03571428571428571,1.0,1
70960,conf/vldb/AbiteboulACEMM99,671664,1.0,0.8452380952380952,0.03571428571428571,1.0,1
70983,conf/vldb/RamanRH99,671663,1.0,0.8135593220338984,0.03571428571428571,1.0,1
71082,conf/vldb/JosifovskiR99,671673,1.0,0.5789473684210527,0.03571428571428571,1.0,1
71117,conf/vldb/HinneburgAK00,671675,1.0,0.8666666666666667,0.03571428571428571,1.0,1
71223,conf/vldb/SakuraiYUK00,671676,1.0,0.8840579710144928,0.03571428571428571,1.0,1
71345,conf/vldb/MillerHH00,671677,1.0,0.6056338028169014,0.03571428571428571,1.0,1
71417,conf/vldb/Chawathe99,671669,1.0,1.0,0.03571428571428571,1.0,1
71435,conf/vldb/DeRose99,671670,1.0,1.0,0.03571428571428571,1.0,1
71484,conf/vldb/HaasKU99,671671,1.0,0.6923076923076923,0.03571428571428571,1.0,1
71540,conf/vldb/DyresonBJ99,671672,1.0,0.8333333333333334,0.03571428571428571,1.0,1
71688,conf/vldb/ShahabiFKF00,671682,1.0,0.8028169014084507,0.03571428571428571,1.0,1
71775,conf/vldb/Banerjee00,671683,1.0,1.0,0.03571428571428571,1.0,1
71878,conf/vldb/LabioYCGW00,671684,1.0,0.8170731707317073,0.03571428571428571,1.0,1
71916,conf/vldb/Schnase00,671685,1.0,1.0,0.03571428571428571,1.0,1
71962,conf/vldb/DiaoLCT00,671678,1.0,0.925925925925926,0.03571428571428571,1.0,1
72138,conf/vldb/ChoG00,671679,1.0,1.0,0.03571428571428571,1.0,1
72239,conf/vldb/Brodie00,671680,1.0,1.0,0.03571428571428571,1.0,1
72322,conf/vldb/RisheYACLMVSV00,671681,1.0,0.9407407407407408,0.03571428571428571,1.0,1
72393,conf/vldb/CasatiS00,671694,1.0,1.0,0.03571428571428571,1.0,1
72502,conf/vldb/PantiSG00,671693,1.0,0.9375,0.03571428571428571,1.0,1
72560,conf/vldb/PottingerL00,671692,1.0,1.0,0.03571428571428571,1.0,1
72736,conf/vldb/PereiraFLS00,671690,1.0,0.6929824561403509,0.03571428571428571,1.0,1
72949,conf/vldb/JarkeKL00,671688,1.0,0.543859649122807,0.03571428571428571,1.0,1
73058,conf/vldb/WangZ00,671687,1.0,1.0,0.03571428571428571,1.0,1
73101,conf/vldb/LuL00,671686,1.0,0.8333333333333334,0.03571428571428571,1.0,1
73170,conf/vldb/DeenJNNW00,671702,1.0,0.8941176470588236,0.03571428571428571,1.0,1
73303,conf/vldb/AgrawalCN00,671701,1.0,0.9298245614035088,0.03571428571428571,1.0,1
73419,conf/vldb/Carey00,671700,1.0,1.0,0.03571428571428571,1.0,1
73573,conf/vldb/KoudasIM00,671699,1.0,0.6923076923076923,0.03571428571428571,1.0,1
73619,conf/vldb/Nori00,671698,1.0,1.0,0.03571428571428571,1.0,1
73675,conf/vldb/WangHH00,671697,1.0,0.5555555555555556,0.03571428571428571,1.0,1
73826,conf/vldb/ShanmugasundaramSBCLPR00,671695,1.0,0.8846153846153846,0.03571428571428571,1.0,1
74028,conf/vldb/StohrMR00,671843,1.0,0.4393939393939394,0.03571428571428571,1.0,1
74114,conf/vldb/Tsur00,671840,1.0,1.0,0.03571428571428571,1.0,1
74226,conf/vldb/AltinelF00,671841,1.0,0.7209302325581395,0.03571428571428571,1.0,1
74343,conf/vldb/Team00,671838,1.0,0.0,0.03571428571428571,1.0,1
74413,conf/vldb/AdiBEY00,671839,1.0,0.8709677419354839,0.03571428571428571,1.0,1
74513,conf/vldb/NetzCBF00,671836,1.0,1.0,0.03571428571428571,1.0,1
74548,conf/vldb/CowleyP00,671837,1.0,1.0,0.03571428571428571,1.0,1
74572,conf/vldb/PappasC00,671850,1.0,0.7272727272727273,0.03571428571428571,1.0,1
74754,conf/vldb/ChakrabartiGRS00,671851,1.0,0.8552631578947368,0.03571428571428571,1.0,1
74866,conf/vldb/GoldsteinR00,671849,1.0,1.0,0.03571428571428571,1.0,1
74928,conf/vldb/ManolescuFKXO00,671846,1.0,0.8289473684210527,0.03571428571428571,1.0,1
74990,conf/vldb/WuFSP00,671847,1.0,0.8823529411764706,0.03571428571428571,1.0,1
75084,conf/vldb/KriegelPS00,671844,1.0,0.6229508196721312,0.03571428571428571,1.0,1
75155,conf/vldb/SchaeferBBJ00,671845,1.0,0.8115942028985508,0.03571428571428571,1.0,1
75183,journals/sigmod/MeltonE02,637433,1.0,1.0,0.6190476190476191,1.0,1
75216,journals/sigmod/RoantreeS02,637435,1.0,0.6,0.6190476190476191,1.0,1
75402,journals/sigmod/OConnellW03,640991,0.8985507246376812,0.6190476190476191,0.6190476190476191,1.0,1
75533,journals/sigmod/GottlobKP03,640992,1.0,1.0,0.6190476190476191,1.0,1
75595,journals/sigmod/Chang03,640993,1.0,1.0,0.6190476190476191,1.0,1
75840,journals/sigmod/WenLMZ03,640994,1.0,0.8958333333333334,0.6190476190476191,1.0,1
75893,journals/sigmod/Aberer02c,637424,1.0,1.0,0.6190476190476191,1.0,1
75982,journals/sigmod/Badia02,637425,0.5642857142857143,1.0,0.6190476190476191,1.0,1
76169,journals/sigmod/Wu02,637426,0.7804878048780488,0.2222222222222222,0.6190476190476191,1.0,1
76330,journals/sigmod/Grohe02,637428,1.0,1.0,0.6190476190476191,1.0,1
76570,journals/sigmod/ShethM02,637430,0.9553571428571428,0.4878048780487805,0.6190476190476191,1.0,1
76622,journals/sigmod/BoucelmaCGJLL02,637431,1.0,0.7179487179487181,0.6190476190476191,1.0,1
76769,journals/sigmod/Aberer03a,641004,0.5961538461538461,1.0,0.6190476190476191,1.0,1
76946,journals/sigmod/LacroixB03,641003,0.9518072289156626,0.3863636363636364,0.6190476190476191,1.0,1
77040,journals/sigmod/ChakravarthyAEFO03,641006,1.0,0.8888888888888888,0.6190476190476191,1.0,1
77093,journals/vldb/AnGSVKI02,641270,1.0,0.8839285714285714,0.057142857142857134,1.0,1
77354,journals/vldb/ChirkovaHS02,641272,1.0,0.8260869565217391,0.057142857142857134,1.0,1
77438,journals/vldb/AilamakiDH02,641271,1.0,0.7333333333333333,0.057142857142857134,1.0,1
77571,journals/sigmod/David03,640996,1.0,1.0,0.6190476190476191,1.0,1
77805,journals/sigmod/BertinoEH03,640995,1.0,0.7272727272727273,0.6190476190476191,1.0,1
77911,journals/sigmod/MarchiLPT03,640997,1.0,0.7631578947368421,0.6190476190476191,1.0,1
77960,journals/sigmod/Winslett03,640999,0.15,1.0,0.6190476190476191,1.0,1
77961,journals/sigmod/RossGN03,641001,0.85,0.2419354838709677,0.6190476190476191,1.0,1
78030,conf/vldb/BernsteinHSSZ97,670999,1.0,0.810126582278481,0.03571428571428571,1.0,1
78072,conf/vldb/HumborstadSHT97,671000,1.0,0.6470588235294118,0.03571428571428571,1.0,1
78232,conf/vldb/GinisHKMT97,670997,1.0,1.0,0.03571428571428571,1.0,1
78253,conf/vldb/WildfogelY97,670998,1.0,1.0,0.03571428571428571,1.0,1
78304,conf/vldb/ChatziantoniouR97,671003,1.0,0.6734693877551021,0.03571428571428571,1.0,1
78364,conf/vldb/GarofalakisI97,671004,1.0,0.8222222222222222,0.03571428571428571,1.0,1
78450,conf/vldb/KietzRS97,671001,1.0,0.7962962962962963,0.03571428571428571,1.0,1
78521,conf/vldb/MaratheS97,671002,1.0,1.0,0.03571428571428571,1.0,1
78606,conf/vldb/LlirbatST97,670991,1.0,0.578125,0.03571428571428571,1.0,1
78656,conf/vldb/RothS97,670992,1.0,0.6190476190476191,0.03571428571428571,1.0,1
78802,journals/vldb/AguileraCMVV02,641273,1.0,0.8987341772151899,0.057142857142857134,1.0,1
78941,journals/vldb/HuntAI02,641274,1.0,0.7192982456140351,0.057142857142857134,1.0,1
79066,conf/vldb/HaasKWY97,670995,1.0,0.7794117647058824,0.03571428571428571,1.0,1
79072,conf/vldb/HuangJR97,670996,1.0,0.8367346938775511,0.03571428571428571,1.0,1
