cluster_id,Title,Authors,Venue,Year,Citations,Source
1808274,"Mining constrained gradients in large databases","guozhu dong, jiawei han, jwm lam, jian pei, k wangm, wei zou",IEEE TKDE,2004,28.0,GoogleScholar
1808276,"Promotion analysis in multi-dimensional space","tianyi wu, dong xin, qiaozhu mei, jiawei han",VLDB,2009,24.8,GoogleScholar
1808277,"STREAMCUBE: hierarchical spatio-temporal hashtag clustering for event exploration over the twitter stream","wei feng, chao zhang, wei zhang, jiawei han, jianyong wang, charu aggarwal",ICDE,2015,23.5,GoogleScholar
1808278,"Top-k interesting subgraph discovery in information networks","manish gupta, jing gao, xifeng yan, hasan cam, jiawei han",ICDE,2014,25.0,GoogleScholar
1808279,"Mining approximate top-k subspace anomalies in multi-dimensional time-series data","xiaolei li, jiawei han",VLDB,2007,18.25,GoogleScholar
1808280,"Computing iceberg cubes by top-down and bottom-up integration: The starcubing approach","dong xin, jiawei han, xiaolei li, zheng shao, benjamin w wah",IEEE TKDE,2007,28.0,GoogleScholar
1808281,"A template model for multidimensional inter-transactional association rules","ling feng, jeffrey xu yu, hongjun lu, jiawei han",VLDB Journal,2002,49.0,GoogleScholar
1808282,"Graphminer: a structural pattern-mining system for large disk-based graph databases and its applications","wei wang, chen wang, yongtai zhu, baile shi, jian pei, xifeng yan, jiawei han",SIGMOD,2005,16.4,GoogleScholar
1808283,"Exploratory mining via constrained frequent set queries","raymond ng, laks vs lakshmanan, jiawei han, teresa mah",SIGMOD Record,1999,21.8,GoogleScholar
1808285,"Mining knowledge from databases: an information network analysis approach","jiawei han, yizhou sun, xifeng yan, philip s. yu",SIGMOD,2010,17.0,GoogleScholar
1808286,"DBLearn: A system prototype for knowledge discovery in relational databases","jiawei han, yongjian fu, yue huang, yandong cai, nick cercone",SIGMOD,1994,15.5,GoogleScholar
1808287,"Handling redundancy in the processing of recursive database queries","jiawei han, lawrence j henschen",SIGMOD,1987,14.25,GoogleScholar
1808288,"A probabilistic model for linking named entities in web text with heterogeneous information networks","wei shen, jiawei han, jianyong wang",SIGMOD,2014,15.25,GoogleScholar
1808290,"Progressive clustering of networks using structure-connected order of traversal","dustin bortner, jiawei han",ICDE,2010,18.25,GoogleScholar
1808292,"Reinforced similarity integration in image-rich information networks","xin jin, jiebo luo, jie yu, gang wang, dhiraj joshi, jiawei han",IEEE TKDE,2013,18.33333333333333,GoogleScholar
1808293,"Sampling cube: a framework for statistical olap over sampling data","xiaolei li, jiawei han, zhijun yin, jae-gil lee, yizhou sun",SIGMOD,2008,19.5,GoogleScholar
1808296,"Asynchronous chain recursions","jiawei han, wenyu lu",IEEE TKDE,1989,33.0,GoogleScholar
1808297,"Mining knowledge from interconnected data: a heterogeneous information network analysis approach","yizhou sun, jiawei han, xifeng yan, philip s. yu",VLDB,2012,12.6,GoogleScholar
1808299,"The processing and evaluation of transitive closure queries","jiawei han, ghassen qadah, chinying chaou",EDBT,1988,13.0,GoogleScholar
1808300,"Training Linear Discriminant Analysis in Linear Time","deng cai, xiaofei he, jiawei han",ICDE,2008,11.5,GoogleScholar
1808301,"Locally discriminative coclustering","lijun zhang, chun chen, jiajun bu, zhengguang chen, deng cai, jiawei han",IEEE TKDE,2012,17.5,GoogleScholar
1808302,"Top-K aggregation queries over large networks","xifeng yan, bin he, feida zhu, jiawei han",ICDE,2010,14.0,GoogleScholar
1808303,"Classification of recursive formulas in deductive databases","cheong youn, lawrence j henschen, jiawei han",SIGMOD,1988,10.25,GoogleScholar
1808304,"Co-Evolution of Multi-Typed Objects in Dynamic Star Networks","yizhou sun, jie tang, jiawei han, cheng chen, manish gupta",IEEE TKDE,2014,11.5,GoogleScholar
1808306,"On link-based similarity join","liwen sun, ck cheng, xiang li, dwl cheung, jiawei han",VLDB,2011,16.5,GoogleScholar
1808307,"Bibnetminer: mining bibliographic information networks","yizhou sun, tianyi wu, zhijun yin, hong cheng, jiawei han, xiaoxin yin, peixiang zhao",SIGMOD,2008,15.0,GoogleScholar
1808309,"Topcells: Keyword-based search of top-k aggregated documents in text cube","bolin ding, bo zhao, cindy xide lin, jiawei han, chengxiang zhai",ICDE,2010,16.0,GoogleScholar
1808311,"ARCube: supporting ranking aggregate queries in partially materialized data cubes","tianyi wu, dong xin, jiawei han",SIGMOD,2008,11.6,GoogleScholar
1808313,"Index nestingan efficient approach to indexing in object-oriented databases","beng chin ooi, jiawei han, hongjun lu, kian lee tan",VLDB Journal,1996,23.0,GoogleScholar
1808314,"Classification and compilation of linear recursive queries in deductive databases","cheong youn, h-j kim, lawrence j.  henschen, jiawei han",IEEE TKDE,1992,11.0,GoogleScholar
1808317,"P-cube: Answering preference queries in multi-dimensional space","dong xin, jiawei han",ICDE,2008,22.0,GoogleScholar
1808318,"DBMiner: interactive mining of multiple-level knowledge in relational databases","jiawei han, yongjian fu, wei wang, jenny chiang, osmar r. zaane, krzysztof koperski",SIGMOD,1996,11.2,GoogleScholar
1808320,"iNextCube: information network-enhanced text cube","yintao yu, cindy x lin, yizhou sun, chen chen, jiawei han, binbin liao",VLDB,2009,12.25,GoogleScholar
1808322,"Region-based online promotion analysis","tianyi wu, yizhou sun, cuiping li, jiawei han",EDBT,2010,11.0,GoogleScholar
1808323,"DNA-miner: a system prototype for mining DNA sequences","jiawei han, hasan jamil, ying lu, liangyou chen, yaqin liao, jian pei",SIGMOD,2001,10.4,GoogleScholar
1808324,"Chain-split evaluation in deductive databases","jiawei han",IEEE TKDE,1995,11.25,GoogleScholar
1808325,"Mining Knowledge from Data: An Information Network Analysis Approach","jiawei han, yizhou sun, xifeng yan, philip s. yu",ICDE,2012,14.0,GoogleScholar
1808326,"Multidimensional Analysis of Atypical Events in Cyber-Physical Data","lu-an tang, xiao yu, sangkyum kim, jiawei han, wen-chih peng, yizhou sun",ICDE,2012,9.0,GoogleScholar
1808327,"Top-Down Mining of Interesting Patterns from Very High Dimensional Data","hongyan liu, jiawei han, dong xin, zheng shao",ICDE,2006,10.5,GoogleScholar
1808328,"Divide-and-approximate: A novel constraint push strategy for iceberg cube mining","ke wang, yuelong jiang, jeffrey xu yu, guozhu dong, jiawei han",IEEE TKDE,2005,10.5,GoogleScholar
1808330,"Efficient keyword-based search for top-k cells in text cube","bolin ding, bo zhao, cindy xide lin, jiawei han, chengxiang zhai, asok srivastava",IEEE TKDE,2011,16.0,GoogleScholar
1808331,"A unifying framework of mining trajectory patterns of various temporal tightness","jae-gil lee, jiawei han, xiaolei li",IEEE TKDE,2015,15.0,GoogleScholar
1808332,"giceberg: Towards iceberg analysis in large graphs","nan li, ziyu guan, lijie ren, jian wu, jiawei han, xifeng yan",ICDE,2013,5.0,GoogleScholar
1808333,"DataScope: viewing database contents in Google Maps' way","tianyi wu, xiaolei li, dong xin, jiawei han, jacob lee, ricardo redder",VLDB,2007,11.5,GoogleScholar
1808334,"Closed constrained gradient mining in retail databases","jianyong wang, jiawei han, jian pei",IEEE TKDE,2006,8.2,GoogleScholar
1808335,"Privacy Risk in Anonymized Heterogeneous Information Networks.","aston zhang, xing xie, kevin chen-chuan chang, carl a gunter, jiawei han, xiaofeng wang",EDBT,2014,8.25,GoogleScholar
1808337,"Truth discovery and crowdsourcing aggregation: A unified perspective","jing gao, qi li, bo zhao, wei fan, jiawei han",VLDB,2015,13.0,GoogleScholar
1808341,"Constraint-based query evaluation in deductive databases","jiawei han",IEEE TKDE,1994,6.8,GoogleScholar
1808343,"MoveMine 2.0: mining object relationships from movement data","fei wu, tobias kin hou lei, zhenhui li, jiawei han",VLDB,2014,6.166666666666668,GoogleScholar
1808344,"Scalable OLAP and mining of information networks","jiawei han, xifeng yan, philip s. yu",EDBT,2009,5.6,GoogleScholar
1808345,"Knowledge Discovery in Spatial Databases Progress and Challenges","junas adhikary",Proc. SIGMOD Workshop on Research Issues in Data Mining and Knowledge Discovery; Technical Report,1996,21.33333333333333,GoogleScholar
1808348,"NewsNetExplorer: automatic construction and exploration of news information networks","fangbo tao, george brova, jiawei han, heng ji, chi wang, brandon norick",SIGMOD,2014,5.0,GoogleScholar
1808349,"A framework for high dimensional projected clustering of data streams","c aggarwal, j han, j wang, p yu",VLDB,2004,182.0,GoogleScholar
1808350,"CubeExplorer: online exploration of data cubes","jiawei han, jianyong wang, guozhu dong, jian pei, ke wang",SIGMOD,2002,10.0,GoogleScholar
1808351,"Compilation-based list processing in deductive databases","jiawei han",EDBT,1992,6.0,GoogleScholar
1808352,"Conflicts to harmony: A framework for resolving conflicts in heterogeneous data by truth discovery","yaliang li, qi li, jing gao, lu su, bo zhao, wei fan",IEEE TKDE,2016,8.0,GoogleScholar
1808353,"Query-Based Outlier Detection in Heterogeneous Information Networks.","jonathan kuck, honglei zhuang, xifeng yan, hasan cam, jiawei han",EDBT,2015,4.25,GoogleScholar
1808355,"Optimizing index for taxonomy keyword search","bolin ding, haixun wang, ruoming jin, jiawei han, zhongyuan wang",SIGMOD,2012,8.0,GoogleScholar
1808356,"Winacs: Construction and analysis of web-based computer science information networks","tim weninger, marina danilevsky, fabio fumarola, joshua hailpern, jiawei han, thomas j johnston",SIGMOD,2011,5.5,GoogleScholar
1808357,"Recurring and Novel Class Detection Using Class-Based Ensemble for Evolving Data Stream.","tahseen al-khateeb, mohammad m. masud, khaled al-naami, sadi evren seker, ahmad m. mustafa, latifur khan, zouheir trabelsi, charu c. aggarwal, jiawei han",IEEE TKDE,2016,3.4,GoogleScholar
1808358,"Mining; Indexing; and Similarity Search in Graphs and Complex Structures.","jiawei han, xifeng yan, s yu philip",ICDE,2006,5.666666666666668,GoogleScholar
1808359,"A study on the structure of linear recursion","wenyu lu, dik lun lee, jiawei han",IEEE TKDE,1994,2.333333333333333,GoogleScholar
1808360,"Link prediction across aligned networks with sparse and low rank matrix estimation","jiawei zhang, jianhui chen, shi zhi, yi chang, s yu philip, jiawei han",ICDE,2017,4.333333333333333,GoogleScholar
1808361,"eperiodicity: Mining event periodicity from incomplete observations","zhenhui li, jingjing wang, jiawei han",IEEE TKDE,2015,6.0,GoogleScholar
1808362,"Bidirectional mining of non-redundant recurrent rules from a sequence database","david lo, bolin ding, jiawei han",ICDE,2011,3.5,GoogleScholar
1808363,"GeoMiner: A System Prototype for Spatial Mining","k koperski, j han",SIGMOD,1997,44.0,GoogleScholar
1808364,"Efficient mining of intertransaction association rules [J]","kh tung anthony, hongjun lu, jiawei han, ling feng",IEEE TKDE,2003,36.333333333333336,GoogleScholar
1808366,"e Yu; P.(2003). A framework for clustering evolving data streams","c aggarwal, j han, j wang",VLDB,*,179.0,GoogleScholar
1808368,"insight: Providing insight on research by publication network analysis","fangbo tao, xiao yu, kin hou lei, george brova, xiao cheng, jiawei han",SIGMOD,2013,1.6666666666666667,GoogleScholar
1808369,"S. Mining frequent pattern with convertible constraints","j pei, j han, lv lakshmanan",ICDE,2001,4.0,GoogleScholar
1808370,"chun Hsu; M.(2001). Prefixspan: Mining sequential patterns efficiently by prefix-projected pattern growth","j pei, j han, b mortazavi-asl, h pinto, q chen, u dayal",ICDE,*,4.0,GoogleScholar
1808372,"Mining latent entity structures from massive unstructured and interconnected data","jiawei han, chi wang",SIGMOD,2014,0.8,GoogleScholar
1808374,"Mining evolving customer-product relationships in multi-dimensional space","xiaolei li, jiawei han, xiaoxin yin, dong xin",ICDE,2005,1.25,GoogleScholar
1808375,"P. Yu","cc aggarwal, j han, j wang",VLDB,*,3.0,GoogleScholar
1808376,"Reminiscences on influential papers","kenneth a ross",SIGMOD Record,2001,1.0,GoogleScholar
1808377,"DPPred: An Effective Prediction Framework with Concise Discriminative Patterns","jingbo shang, meng jiang, wenzhu tong, jinfeng xiao, jian peng, jiawei han",IEEE TKDE,2018,0.0,GoogleScholar
1808378,"UnkClus","xiaoxin yin, jiawei han, s yu philip",VLDB,2006,0.0,GoogleScholar
1808379,"It is a pleasure and a privilege to write this first letter to you; the SIGMOD membership; in my newly-elected role of Chair. Mary Fernndez; Yannis Ioannidis and I hav...","rakesh agrawal, phil bernstein, peter buneman, david dewitt, hector garcia-molina, jim gray",SIGMOD Record,2005,0.0,GoogleScholar
1808380,"Multi-Dimensional Regression Analysis of","time-series data streams, yixin chen, guozhu dong, jiawei han, benjamin w wah, jianyong wang",VLDB,2002,0.0,GoogleScholar
1808381,"To appear in ACM SIGMOD-Record; March 1998","jiawei han",To appear in ACM SIGMOD-Record,1998,0.0,GoogleScholar
1808382,"Overview of SciDB: large scale array storage; processing and analysis","paul g brown",SIGMOD,2010,140.0,GoogleScholar
1808383,"A demonstration of SciDB: a science-oriented DBMS","philippe cudr-mauroux, hideaki kimura, k-t lim, jennie rogers, roman simakov, emad soroush",VLDB,2009,86.5,GoogleScholar
1808384,"One size fits all? Part 2: Benchmarking results","michael stonebraker, chuck bear, uur etintemel, mitch cherniack, tingjian ge, nabil hachem",CIDR,2007,68.0,GoogleScholar
1808385,"Performance prediction for concurrent database workloads","jennie duggan, ugur cetintemel, olga papaemmanouil, eli upfal",SIGMOD,2011,69.5,GoogleScholar
1808386,"The bigdawg polystore system","jennie duggan, aaron j elmore, michael stonebraker, magda balazinska, bill howe, jeremy kepner",SIGMOD Record,2015,62.0,GoogleScholar
1808387,"A demonstration of the bigdawg polystore system","aaron elmore, jennie duggan, mike stonebraker, magdalena balazinska, ugur cetintemel, vijay gadepally",VLDB,2015,55.0,GoogleScholar
1808388,"E-store: Fine-grained elastic partitioning for distributed transaction processing systems","rebecca taft, essam mansour, marco serafini, jennie duggan, aaron j elmore, ashraf aboulnaga",VLDB,2014,28.0,GoogleScholar
1808391,"Incremental elasticity for array databases","jennie duggan, michael stonebraker",SIGMOD,2014,7.2,GoogleScholar
1808392,"Contender: A resource modeling approach for concurrent query performance prediction","jennie duggan, olga papaemmanouil, ugur cetintemel, eli upfal",EDBT,2014,7.5,GoogleScholar
1808393,"Simultaneous equation systems for query processing on continuous-time data streams","yanif ahmad, olga papaemmanouil, ugur cetintemel, jennie rogers",ICDE,2008,11.5,GoogleScholar
1808394,"Skew-aware join optimization for array databases","jennie duggan, olga papaemmanouil, leilani battle, michael stonebraker",SIGMOD,2015,9.0,GoogleScholar
1808395,"The case for personal data-driven decision making","jennie duggan",VLDB,2014,3.0,GoogleScholar
1808396,"SMCQL: secure querying for federated databases","johes bater, gregory elliott, craig eggen, satyender goel, abel kho, jennie rogers",VLDB,2017,3.5,GoogleScholar
1808397,"Hephaestus: Data Reuse for Accelerating Scientific Discovery","jennie duggan, michael l brodie",CIDR,2015,2.5,GoogleScholar
1808398,"Large-Scale Distributed Graph Computing Systems: An Experimental Evaluation","yi lu, james cheng, da yan, huanhuan wu",VLDB,2014,39.0,GoogleScholar
1808399,"Blogel: A Block-Centric Framework for Distributed Computation on Real-World Graphs","da yan, james cheng, yi lu, wilfred ng",VLDB,2014,41.4,GoogleScholar
1808400,"Pregel algorithms for graph connectivity problems with performance guarantees","da yan, james cheng, kai xing, yi lu, wilfred ng, yingyi bu",VLDB,2014,17.2,GoogleScholar
1808401,"Mining probabilistically frequent sequential patterns in uncertain databases","zhou zhao, da yan, wilfred ng",EDBT,2012,13.25,GoogleScholar
1808402,"Mining probabilistically frequent sequential patterns in uncertain databases","zhou zhao, da yan, wilfred ng",EDBT,2012,34.0,GoogleScholar
1808403,"Efficient algorithms for finding optimal meeting point on road networks","da yan, zhou zhao, wilfred ng",VLDB,2011,10.0,GoogleScholar
1808404,"Mining probabilistically frequent sequential patterns in large uncertain databases","zhou zhao, da yan, wilfred ng",IEEE TKDE,2014,14.5,GoogleScholar
1808405,"A general-purpose query-centric framework for querying big graphs","da yan, james cheng, m tamer zsu, fan yang, yi lu, john lui",VLDB,2016,18.0,GoogleScholar
1808406,"Big graph analytics systems","da yan, yingyi bu, yuanyuan tian, amol deshpande, james cheng",SIGMOD,2016,8.5,GoogleScholar
1808407,"Finding distance-preserving subgraphs in large road networks","da yan, james cheng, wilfred ng, steven liu",ICDE,2013,5.0,GoogleScholar
1808408,"Probabilistic convex hull queries over uncertain data","da yan, zhou zhao, wilfred ng, steven liu",IEEE TKDE,2015,2.333333333333333,GoogleScholar
1808409,"A probabilistic convex hull query tool","zhou zhao, da yan, wilfred ng",EDBT,2012,1.8,GoogleScholar
1808410,"Quegel: A General-Purpose System for Querying Big Graphs","qizhen zhang, da yan, james cheng",SIGMOD,2016,1.0,GoogleScholar
1808411,"Twittermonitor: trend detection over the twitter stream","michael mathioudakis, nick koudas",SIGMOD,2010,446.5,GoogleScholar
1808412,"Efficient identification of starters and followers in social media","michael mathioudakis, nick koudas",EDBT,2009,26.0,GoogleScholar
1808413,"Identifying; attributing and describing spatial bursts","michael mathioudakis, nilesh bansal, nick koudas",VLDB,2010,41.0,GoogleScholar
1808414,"Bump hunting in the dark: Local discrepancy maximization on graphs","aristides gionis, michael mathioudakis, antti ukkonen",IEEE TKDE,2017,9.0,GoogleScholar
1808416,"Routing questions to the right users in online communities","yanhong zhou, gao cong, bin cui, christian s jensen, junjie yao",ICDE,2009,64.0,GoogleScholar
1808417,"Challenging the Long Tail Recommendation","hongzhi yin, bin cui, jing li, junjie yao, chen chen",VLDB,2012,40.4,GoogleScholar
1808418,"A unified model for stable and temporal topic detection from social media data","hongzhi yin, bin cui, hua lu, yuxin huang, junjie yao",ICDE,2013,27.0,GoogleScholar
1808419,"Parallel subgraph listing in a large-scale graph","yingxia shao, bin cui, lei chen, lin ma, junjie yao, ning xu",SIGMOD,2014,36.0,GoogleScholar
1808420,"Provenance-based Indexing Support in Micro-blog Platforms","junjie yao, bin cui, zijun xue, qingyun liu",ICDE,2012,18.0,GoogleScholar
1808421,"TeRec: A Temporal Recommender System Over Tweet Stream","chen chen, hongzhi yin, junjie yao, bin cui",VLDB,2013,12.2,GoogleScholar
1808422,"Community level diffusion extraction","zhiting hu, junjie yao, bin cui, eric xing",SIGMOD,2015,27.0,GoogleScholar
1808423,"Keyword Query Reformulation on Structured Data","junjie yao, bin cui, liansheng hua, yuxin huang",ICDE,2012,14.666666666666664,GoogleScholar
1808424,"Detecting bursty events in collaborative tagging systems","junjie yao, bin cui, yuxin huang, yanhong zhou",ICDE,2010,11.0,GoogleScholar
1808425,"GALLOP: GlobAL Feature Fused LOcation Prediction for Different Check-in Scenarios","yuxing han, junjie yao, xuemin lin, liping wang",IEEE TKDE,2017,0.6666666666666666,GoogleScholar
1808426,"Temporal provenance discovery in micro-blog message streams","zijun xue, junjie yao, bin cui",SIGMOD,2012,1.0,GoogleScholar
1808427,"Building efficient query engines in a high-level language","yannis klonatos, christoph koch, tiark rompf, hassan chafi",VLDB,2014,38.5,GoogleScholar
1808428,"Errata for building efficient query engines in a high-level language: PVLDB 7 (10): 853-864","yannis klonatos, christoph koch, tiark rompf, hassan chafi",VLDB,2014,2.0,GoogleScholar
1808430,"Don't hold my data hostage: a case for client protocol redesign","mark raasveldt, hannes mhleisen",VLDB,2017,2.5,GoogleScholar
1808431,"Capturing the Laws of (Data) Nature.","hannes mhleisen, martin l kersten, stefan manegold",CIDR,2015,2.0,GoogleScholar
1808433,"A survey of skyline processing in highly distributed environments","katja hose, akrivi vlachou",VLDB Journal,2012,101.0,GoogleScholar
1808434,"Fast rule mining in ontological knowledge bases with AMIE $ $+ $ $+","luis galrraga, christina teflioudi, katja hose, fabian m suchanek",VLDB Journal,2015,27.5,GoogleScholar
1808436,"Aggregating and disaggregating flexibility objects","laurynas siksnys, mohamed e. khalefa, torben bach pedersen",IEEE TKDE,2012,19.0,GoogleScholar
1808437,"Processing skyline queries in P2P systems","katja hose",VLDB 2005 PhD Workshop,2005,10.0,GoogleScholar
1808438,"ROXXI: Reviving witness dOcuments to eXplore eXtracted Information","shady elbassuoni, katja hose, steffen metzger, ralf schenkel",VLDB,2010,8.0,GoogleScholar
1808439,"Online tuning of aggregation tables for olap","katja hose, daniel klan, kai-uwe sattler",ICDE,2009,7.5,GoogleScholar
1808440,"An extensible; distributed simulation environment for peer data management systems","katja hose, andreas job, marcel karnstedt, kai-uwe sattler",EDBT,2006,10.0,GoogleScholar
1808441,"Power-aware data analysis in sensor networks","daniel klan, katja hose, marcel karnstedt, kai-uwe sattler",ICDE,2010,6.0,GoogleScholar
1808442,"Database techniques for linked data management","andreas harth, katja hose, ralf schenkel",SIGMOD,2012,4.0,GoogleScholar
1808443,"When is it time to rethink the aggregate configuration of your OLAP server?","katja hose, daniel klan, matthias marx, kai-uwe sattler",VLDB,2008,3.0,GoogleScholar
1808445,"Distributed skyline processing: a trend in database research still going strong","katja hose, akrivi vlachou",EDBT,2012,3.0,GoogleScholar
1808446,"Perm: Processing provenance and data on the same data model through query rewriting","boris glavic, gustavo alonso",ICDE,2009,73.5,GoogleScholar
1808447,"The perm provenance management system in action","boris glavic, gustavo alonso",SIGMOD,2009,16.5,GoogleScholar
1808448,"TRAMP: Understanding the behavior of schema mappings through provenance","boris glavic, gustavo alonso, rene j miller, laura m haas",VLDB,2010,14.0,GoogleScholar
1808449,"Provenance for nested subqueries","boris glavic, gustavo alonso",EDBT,2009,15.0,GoogleScholar
1808450,"The iBench integration metadata generator","patricia c. arocena, boris glavic, radu ciucanu, rene j. miller",VLDB,2015,7.8,GoogleScholar
1808451,"Value invention in data exchange","patricia c. arocena, boris glavic, rene j. miller",SIGMOD,2013,5.0,GoogleScholar
1808452,"Messing up with BART: error generation for evaluating data-cleaning algorithms","patricia c arocena, boris glavic, giansalvatore mecca, rene j miller, paolo papotti, donatello santoro",VLDB,2015,4.5,GoogleScholar
1808453,"Reenactment for Read-Committed Snapshot Isolation","bahareh sadat arab, dieter gawlick, vasudha krishnaswamy, venkatesh radhakrishnan, boris glavic",CIKM,2016,5.25,GoogleScholar
1808454,"LDV: light-weight database virtualization","quan pham, tanu malik, boris glavic, ian foster",ICDE,2015,5.0,GoogleScholar
1808455,"Adaptive schema databases","william spoth, bahareh sadat arab, eric s chan, dieter gawlick, adel ghoneimy, boris glavic",CIDR 2017; 8th Biennial Conference on Innovative Data Systems Research; Chaminade; CA; USA; January 8-11; 2017; Online Proceedings,2017,6.0,GoogleScholar
1808456,"Spatial multidimensional sequence clustering","ira assent, ralph krieger, boris glavic, thomas seidl",Data Mining Workshops; 2006. ICDM Workshops 2006. Sixth IEEE International Conference on,2006,4.5,GoogleScholar
1808457,"Provenance-aware query optimization","xing niu, raghav kapoor, boris glavic, dieter gawlick, zhen hua liu, vasudha krishnaswamy",ICDE,2017,4.0,GoogleScholar
1808458,"Debugging data exchange with vagabond","boris glavic, jiang du, rene j miller, gustavo alonso, laura m haas",VLDB,2011,2.5,GoogleScholar
1808459,"A SQL-Middleware Unifying Why and Why-Not Provenance for First-Order Queries","seokki lee, sven khler, bertram ludآ¤scher, boris glavic",ICDE,2017,4.0,GoogleScholar
1808460,"Gain control over your integration evaluations","patricia c arocena, radu ciucanu, boris glavic, rene j miller",VLDB,2015,1.5,GoogleScholar
1808461,"DeepSea: Progressive Workload-Aware Partitioning of Materialized Views in Scalable Data Analytics.","jiang du, rene j miller, boris glavic, wei tan",EDBT,2017,1.0,GoogleScholar
1808462,"The exception that improves the rule","juliana freire, boris glavic, oliver kennedy, heiko mueller",HILDA@SIGMOD,2016,1.0,GoogleScholar
1808463,"Sharing and reproducing database applications","quan pham, severin thaler, tanu malik, ian foster, boris glavic",VLDB,2015,0.6,GoogleScholar
1808464,"Debugging transactions and tracking their provenance with reenactment","xing niu, bahareh sadat arab, seokki lee, su feng, xun zou, dieter gawlick, vasudha krishnaswamy, zhen hua liu, boris glavic",VLDB,2017,1.0,GoogleScholar
1808465,"BARt in Action: Error Generation and Empirical Evaluations of Data-Cleaning Systems","donatello santoro, patricia c arocena, boris glavic, giansalvatore mecca, rene j miller, paolo papotti",SIGMOD,2016,1.0,GoogleScholar
1808466,"Using Reenactment to Retroactively Capture Provenance for Transactions","bahareh sadat arab, dieter gawlick, vasudha krishnaswamy, venkatesh radhakrishnan, boris glavic",IEEE TKDE,2018,0.6666666666666666,GoogleScholar
1808467,"Adding context to preferences","kostas stefanidis, evaggelia pitoura, panos vassiliadis",ICDE,2007,68.0,GoogleScholar
1808468,"Fast contextual preference scoring of database tuples","kostas stefanidis, evaggelia pitoura",EDBT,2008,29.0,GoogleScholar
1808469,"PerK: personalized keyword search in relational databases through preferences","kostas stefanidis, marina drosou, evaggelia pitoura",EDBT,2010,46.0,GoogleScholar
1808470,"Nearest keyword search in XML documents","yufei tao, stavros papadopoulos, cheng sheng, kostas stefanidis",SIGMOD,2011,21.5,GoogleScholar
1808472,"Representation; composition and application of preferences in databases","georgia koutrika, evaggelia pitoura, kostas stefanidis",ICDE,2010,6.0,GoogleScholar
1808476,"Minoan ER: Progressive Entity Resolution in the Web of Data","vasilis efthymiou, kostas stefanidis, vassilis christophides",EDBT,2016,3.0,GoogleScholar
1808477,"Report on the First International Workshop on Exploratory Search in Databases and the Web (ExploreDB 2014)","georgia koutrika, laks v. s. lakshmanan, mirek riedewald, kostas stefanidis",SIGMOD Record,2014,1.25,GoogleScholar
1808478,"Report on the second international workshop on exploratory search in databases and the web (exploredb 2015)","georgia koutrika, laks vs lakshmanan, mirek riedewald, mohamed a sharaf, kostas stefanidis",SIGMOD Record,2016,2.0,GoogleScholar
1808479,"Fairness in Group Recommendations in the Health Domain","maria stratigi, haridimos kondylakis, kostas stefanidis",ICDE,2017,1.3333333333333333,GoogleScholar
1808480,"Web-scale Blocking; Iterative and Progressive Entity Resolution","kostas stefanidis, vassilis christophides, vasilis efthymiou",ICDE,2017,1.0,GoogleScholar
1808481,"Simplifying Entity Resolution on Web Data with Schema-agnostic; Non-iterative Matching","vasilis efthymiou, george papadakis, kostas stefanidis, vassilis christophides",IEEE TKDE,2018,0.0,GoogleScholar
1808482,"Web-Scale Blocking; Iterative and Progressive Entity Resolution","vassilis christophides, kostas stefanidis",ICDE,2017,0.0,GoogleScholar
1808483,"On Recommending Evolution Measures: A Human-aware Approach","kostas stefanidis, haridimos kondylakis, georgia troullinou",ICDE,2017,0.0,GoogleScholar
1808484,"Report on the Third International Workshop on Exploratory Search in Databases and the Web (ExploreDB 2016)","senjuti basu roy, kostas stefanidis, georgia koutrika, laks v. s. lakshmanan, mirek riedewald",SIGMOD Record,2016,0.0,GoogleScholar
1808485,"Cluster-based Contextual Recommendations.","kostas stefanidis, eirini ntoutsi",EDBT,2016,0.0,GoogleScholar
1808487,"Hyracks: A flexible and extensible foundation for data-intensive computing","vinayak borkar, michael carey, raman grover, nicola onose, rares vernica",ICDE,2011,125.0,GoogleScholar
1808488,"AsterixDB: A scalable; open source BDMS","sattam alsubaiee, yasser altowim, hotham altwaijry, alexander behm, vinayak borkar, yingyi bu",VLDB,2014,43.0,GoogleScholar
1808489,"Extending map-reduce for efficient predicate-based sampling","raman grover, michael j carey",ICDE,2012,20.25,GoogleScholar
1808490,"ASTERIX: an open source system for big data management and analysis","sattam alsubaiee, yasser altowim, hotham altwaijry, alexander behm, vinayak borkar, yingyi bu",VLDB,2012,13.333333333333336,GoogleScholar
1808491,"Data Ingestion in AsterixDB.","raman grover, michael j carey",EDBT,2015,22.0,GoogleScholar
1808492,"Synthesis of extended transaction models using ACTA","panos k chrysanthis, krithi ramamritham",TODS,1994,224.5,GoogleScholar
1808493,"Semantics-based concurrency control: Beyond commutativity","b. r. badrinath, krithi ramamritham",TODS,1992,151.33333333333334,GoogleScholar
1808494,"ACTA: A Framework for Specifying and Reasoning about Transaction Structure and Behavior","panayiotis k. chrysanthis, krithi ramamritham",SIGMOD,1990,115.0,GoogleScholar
1808495,"Verifying completeness of relational query results in data publishing","hweehwa pang, arpit jain, krithi ramamritham, kian-lee tan",SIGMOD,2005,120.8,GoogleScholar
1808496,"Materialized view selection and maintenance using multi-query optimization","hoshi mistry, prasan roy, s sudarshan, krithi ramamritham",SIGMOD Record,2001,243.0,GoogleScholar
